c Example graph converted from input format to desired format
p sp 1000 99820
a 1 514 25069
a 1 517 70045
a 1 521 4783
a 1 523 41242
a 1 526 27349
a 1 540 5513
a 1 545 38629
a 1 547 84426
a 1 552 13254
a 1 569 2954
a 1 583 21612
a 1 592 3196
a 1 594 38788
a 1 611 24459
a 1 612 66819
a 1 622 14166
a 1 630 13369
a 1 646 22423
a 1 652 31308
a 1 663 64030
a 1 665 34540
a 1 666 16249
a 1 670 33441
a 1 671 13736
a 1 672 3947
a 1 673 7464
a 1 684 6168
a 1 689 5347
a 1 690 17712
a 1 691 29215
a 1 696 10443
a 1 699 27663
a 1 712 37946
a 1 721 26355
a 1 733 191
a 1 743 10717
a 1 748 42761
a 1 755 3384
a 1 758 644
a 1 761 10813
a 1 764 26891
a 1 784 18755
a 1 787 61333
a 1 802 7191
a 1 805 23251
a 1 810 57228
a 1 814 7043
a 1 822 64135
a 1 828 3121
a 1 846 20894
a 1 861 60126
a 1 865 5731
a 1 870 7722
a 1 883 7690
a 1 884 2254
a 1 889 36131
a 1 890 3184
a 1 893 6054
a 1 894 38631
a 1 897 1735
a 1 901 5267
a 1 907 20084
a 1 912 9095
a 1 915 69411
a 1 926 6035
a 1 928 2251
a 1 932 21861
a 1 938 747
a 1 940 13873
a 1 959 78193
a 1 962 36582
a 1 965 36386
a 1 966 77433
a 1 979 31705
a 1 982 71158
a 1 991 16733
a 1 993 43532
a 2 3 29199
a 2 10 9394
a 2 13 33503
a 2 14 8779
a 2 25 51253
a 2 36 8724
a 2 42 60941
a 2 45 5054
a 2 62 2266
a 2 65 46952
a 2 68 7984
a 2 70 2219
a 2 73 36695
a 2 77 6937
a 2 88 13183
a 2 91 6452
a 2 94 247
a 2 114 4413
a 2 115 5956
a 2 127 27138
a 2 128 31740
a 2 134 13470
a 2 135 9689
a 2 138 19555
a 2 142 944
a 2 145 246
a 2 151 42
a 2 152 16039
a 2 159 26284
a 2 179 3159
a 2 186 2400
a 2 201 12484
a 2 204 1874
a 2 208 24783
a 2 209 29837
a 2 218 15187
a 2 223 35382
a 2 231 4309
a 2 232 6697
a 2 237 2313
a 2 239 2326
a 2 251 7959
a 2 253 3212
a 2 254 8232
a 2 261 34720
a 2 279 35001
a 2 280 57074
a 2 283 232
a 2 286 20530
a 2 314 3793
a 2 317 19407
a 2 320 33282
a 2 331 27069
a 2 335 13549
a 2 338 655
a 2 365 9815
a 2 371 8153
a 2 380 16216
a 2 389 41372
a 2 390 12679
a 2 393 9509
a 2 408 40479
a 2 415 21460
a 2 424 43447
a 2 425 41130
a 2 437 16343
a 2 440 314
a 2 446 7820
a 2 451 45916
a 2 463 38548
a 2 475 5199
a 2 492 517
a 2 498 45102
a 2 505 4546
a 2 511 73630
a 2 548 18693
a 2 552 13578
a 2 555 4471
a 2 560 2694
a 2 561 1729
a 2 563 26953
a 2 564 16783
a 2 571 6730
a 2 573 73822
a 2 578 19583
a 2 582 18646
a 2 590 19895
a 2 595 7320
a 2 599 13304
a 2 605 7514
a 2 609 732
a 2 615 32085
a 2 629 14026
a 2 656 2690
a 2 667 10532
a 2 669 35524
a 2 671 10616
a 2 677 3234
a 2 687 40700
a 2 691 30947
a 2 710 72927
a 2 715 11223
a 2 720 40475
a 2 725 21851
a 2 730 12452
a 2 735 22442
a 2 738 7768
a 2 745 3988
a 2 750 70388
a 2 753 913
a 2 755 21208
a 2 756 5632
a 2 769 19388
a 2 779 2000
a 2 790 17140
a 2 794 781
a 2 798 15428
a 2 799 23071
a 2 810 18041
a 2 811 40611
a 2 817 19328
a 2 829 2627
a 2 834 1585
a 2 838 16909
a 2 842 19812
a 2 844 8339
a 2 846 684
a 2 852 11005
a 2 868 27903
a 2 873 56102
a 2 882 41851
a 2 889 17934
a 2 894 9165
a 2 895 8075
a 2 898 13537
a 2 900 53810
a 2 913 8660
a 2 921 66868
a 2 943 1746
a 2 981 6799
a 2 989 9376
a 3 42 8123
a 3 62 25523
a 3 65 32305
a 3 72 11868
a 3 73 673
a 3 99 8164
a 3 106 15153
a 3 110 43633
a 3 116 13243
a 3 127 3226
a 3 160 20342
a 3 193 21925
a 3 202 6059
a 3 212 27879
a 3 217 35888
a 3 219 33480
a 3 238 8247
a 3 242 34381
a 3 281 40458
a 3 285 20245
a 3 298 39318
a 3 302 30322
a 3 311 11980
a 3 317 7940
a 3 324 3774
a 3 334 11198
a 3 345 27161
a 3 403 16307
a 3 406 11148
a 3 424 6833
a 3 425 9422
a 3 442 4677
a 3 451 10528
a 3 462 5057
a 3 481 5406
a 3 511 3629
a 3 522 7272
a 3 536 1745
a 3 554 29250
a 3 574 20683
a 3 598 35816
a 3 599 29359
a 3 611 5594
a 3 646 22179
a 3 665 15535
a 3 720 8964
a 3 735 8611
a 3 755 2268
a 3 762 45653
a 3 764 6350
a 3 785 42233
a 3 803 23640
a 3 819 4000
a 3 832 26865
a 3 835 11007
a 3 849 2518
a 3 854 953
a 3 872 14039
a 3 877 3081
a 3 881 29153
a 3 882 7995
a 3 889 1181
a 3 894 2002
a 3 904 22490
a 3 928 17603
a 3 970 10400
a 4 21 6211
a 4 39 463
a 4 60 5706
a 4 66 19591
a 4 74 11002
a 4 80 3222
a 4 86 2993
a 4 120 15343
a 4 143 2588
a 4 157 4620
a 4 178 4244
a 4 181 74
a 4 202 3732
a 4 205 2599
a 4 207 4613
a 4 223 13665
a 4 232 3228
a 4 242 3228
a 4 280 13972
a 4 289 26711
a 4 308 18551
a 4 312 2190
a 4 331 13242
a 4 334 7130
a 4 354 24285
a 4 370 7056
a 4 408 13006
a 4 421 4053
a 4 424 2034
a 4 425 1902
a 4 432 26227
a 4 458 23737
a 4 517 1740
a 4 522 7383
a 4 563 506
a 4 567 6320
a 4 578 12659
a 4 598 32677
a 4 602 12443
a 4 611 3265
a 4 612 1230
a 4 647 20415
a 4 663 23052
a 4 665 16918
a 4 696 37443
a 4 709 4493
a 4 721 16570
a 4 724 5234
a 4 806 26263
a 4 818 11340
a 4 830 562
a 4 841 1227
a 4 859 14439
a 4 888 20956
a 4 904 12119
a 4 910 750
a 4 921 2111
a 4 936 3866
a 4 937 20783
a 4 958 14426
a 4 964 18968
a 4 967 1405
a 4 978 29393
a 5 3 14655
a 5 7 1043
a 5 8 12503
a 5 10 7924
a 5 22 11538
a 5 32 17487
a 5 35 463
a 5 49 29397
a 5 53 20230
a 5 77 6596
a 5 89 2613
a 5 94 4822
a 5 111 45612
a 5 115 6429
a 5 118 22971
a 5 129 13809
a 5 133 159
a 5 139 24625
a 5 145 2690
a 5 154 1717
a 5 166 58945
a 5 170 2842
a 5 171 8332
a 5 172 63085
a 5 208 35012
a 5 209 11601
a 5 218 1250
a 5 220 14784
a 5 239 5043
a 5 245 1299
a 5 262 22328
a 5 268 4239
a 5 281 20758
a 5 282 33882
a 5 285 23945
a 5 290 9006
a 5 291 19741
a 5 292 15227
a 5 309 2339
a 5 320 15162
a 5 327 27991
a 5 355 16599
a 5 362 1130
a 5 374 10634
a 5 388 73094
a 5 407 34762
a 5 408 4246
a 5 411 6518
a 5 415 22906
a 5 421 10547
a 5 433 40739
a 5 435 3801
a 5 437 15392
a 5 443 53388
a 5 461 3970
a 5 466 2515
a 5 495 54897
a 5 501 1436
a 5 507 33307
a 5 509 50362
a 5 517 12413
a 5 522 43021
a 5 523 17274
a 5 526 4395
a 5 530 16986
a 5 545 71717
a 5 554 21393
a 5 557 13375
a 5 567 7899
a 5 583 4182
a 5 590 3417
a 5 602 54816
a 5 608 7809
a 5 622 6163
a 5 630 4003
a 5 633 24279
a 5 636 6067
a 5 643 8433
a 5 656 4247
a 5 677 4004
a 5 682 11425
a 5 688 17444
a 5 692 49901
a 5 694 31575
a 5 697 1583
a 5 708 35974
a 5 736 11162
a 5 743 70540
a 5 746 28150
a 5 752 25106
a 5 753 8193
a 5 754 1222
a 5 758 107
a 5 778 6101
a 5 790 3854
a 5 792 49219
a 5 794 2705
a 5 798 29768
a 5 803 13754
a 5 804 50529
a 5 819 10270
a 5 834 20276
a 5 861 36605
a 5 864 28637
a 5 883 1277
a 5 913 12246
a 5 923 1047
a 5 931 8401
a 5 936 43101
a 5 937 46172
a 5 938 2772
a 5 961 14050
a 5 966 19949
a 5 971 3406
a 5 975 41109
a 5 980 8460
a 5 992 24594
a 6 0 7375
a 6 10 66783
a 6 13 106229
a 6 15 38160
a 6 17 22127
a 6 22 101076
a 6 29 63044
a 6 34 17087
a 6 38 15445
a 6 39 34806
a 6 40 4764
a 6 54 37932
a 6 56 16757
a 6 68 21310
a 6 75 226
a 6 78 17612
a 6 81 8066
a 6 82 7679
a 6 84 11270
a 6 87 12038
a 6 99 6668
a 6 104 10672
a 6 113 10613
a 6 114 177
a 6 115 55678
a 6 118 79264
a 6 120 38723
a 6 122 46905
a 6 125 30831
a 6 129 44922
a 6 138 19840
a 6 140 45072
a 6 146 57357
a 6 150 148
a 6 158 9692
a 6 167 41164
a 6 168 88801
a 6 170 2483
a 6 175 7997
a 6 181 122457
a 6 195 2886
a 6 196 28657
a 6 201 7470
a 6 214 22702
a 6 215 8046
a 6 216 40572
a 6 217 19755
a 6 225 22770
a 6 237 21278
a 6 238 9587
a 6 246 30644
a 6 247 16272
a 6 254 59173
a 6 265 14095
a 6 266 81
a 6 270 2623
a 6 273 3515
a 6 286 9953
a 6 287 110096
a 6 291 8917
a 6 299 62282
a 6 304 26460
a 6 306 2392
a 6 309 71793
a 6 312 56218
a 6 318 88651
a 6 322 100144
a 6 327 40834
a 6 329 1709
a 6 349 45272
a 6 351 53893
a 6 353 53686
a 6 360 8874
a 6 362 12194
a 6 371 32698
a 6 380 69723
a 6 381 2863
a 6 382 16767
a 6 385 11597
a 6 399 2848
a 6 406 73727
a 6 410 78170
a 6 411 12372
a 6 418 5845
a 6 421 111182
a 6 422 1210
a 6 425 15420
a 6 434 560
a 6 435 32509
a 6 439 24958
a 6 441 730
a 6 442 83736
a 6 444 20476
a 6 450 18734
a 6 451 80413
a 6 460 19957
a 6 465 46351
a 6 467 4338
a 6 472 54399
a 6 476 1771
a 6 480 25464
a 6 481 97359
a 6 482 22863
a 6 483 587
a 6 494 64359
a 6 496 8077
a 6 500 26051
a 6 505 56051
a 6 506 23743
a 6 509 39515
a 6 510 11296
a 6 513 61056
a 6 518 2707
a 6 525 24247
a 6 531 45528
a 6 532 8023
a 6 545 100676
a 6 547 20515
a 6 551 3510
a 6 554 86936
a 6 560 97106
a 6 568 1636
a 6 572 71699
a 6 574 70814
a 6 582 78138
a 6 583 24214
a 6 587 3875
a 6 594 26016
a 6 595 37253
a 6 606 36204
a 6 607 2790
a 6 608 12914
a 6 619 6447
a 6 620 36454
a 6 624 32774
a 6 625 4608
a 6 628 5395
a 6 631 51075
a 6 634 42086
a 6 635 31991
a 6 638 34417
a 6 651 64088
a 6 652 33858
a 6 655 1911
a 6 658 5643
a 6 665 104312
a 6 679 7283
a 6 684 20769
a 6 693 18057
a 6 697 29864
a 6 707 25080
a 6 710 98999
a 6 713 27567
a 6 719 56170
a 6 721 50654
a 6 732 6799
a 6 738 56977
a 6 740 24380
a 6 741 21244
a 6 746 76164
a 6 749 63542
a 6 750 21506
a 6 755 93560
a 6 757 6678
a 6 766 91111
a 6 769 30548
a 6 771 5140
a 6 774 1360
a 6 789 10899
a 6 802 43440
a 6 808 34482
a 6 809 39485
a 6 810 5389
a 6 815 40269
a 6 822 28935
a 6 829 12704
a 6 831 6420
a 6 847 4436
a 6 849 19162
a 6 862 3683
a 6 864 14553
a 6 865 22787
a 6 867 12937
a 6 871 1696
a 6 879 216
a 6 889 33137
a 6 890 5920
a 6 899 247
a 6 900 75398
a 6 903 2102
a 6 912 32381
a 6 913 58352
a 6 916 4277
a 6 920 10779
a 6 927 22572
a 6 928 94283
a 6 944 1425
a 6 946 5651
a 6 952 2922
a 6 956 50005
a 6 961 37549
a 6 967 18878
a 6 989 40250
a 6 992 67215
a 6 996 55869
a 7 9 594
a 7 42 4438
a 7 47 31445
a 7 62 8788
a 7 111 36219
a 7 118 9162
a 7 120 26377
a 7 139 1257
a 7 166 9062
a 7 181 505
a 7 193 9562
a 7 198 3522
a 7 209 39721
a 7 238 623
a 7 257 544
a 7 285 1052
a 7 291 7465
a 7 318 17723
a 7 320 599
a 7 324 2754
a 7 328 425
a 7 331 1445
a 7 334 14905
a 7 354 28126
a 7 363 13118
a 7 388 6300
a 7 389 26102
a 7 406 7393
a 7 410 6300
a 7 411 4455
a 7 421 41387
a 7 423 27596
a 7 425 5342
a 7 433 36863
a 7 453 928
a 7 481 5842
a 7 517 36033
a 7 547 8353
a 7 549 17706
a 7 611 2293
a 7 615 15130
a 7 645 2188
a 7 647 16029
a 7 654 5555
a 7 661 15485
a 7 682 20986
a 7 692 2674
a 7 694 1172
a 7 706 4589
a 7 715 1002
a 7 723 7013
a 7 725 1077
a 7 726 26782
a 7 731 13888
a 7 746 11735
a 7 750 1047
a 7 759 739
a 7 760 1164
a 7 769 2258
a 7 785 15664
a 7 803 12972
a 7 822 8121
a 7 842 1779
a 7 850 11447
a 7 864 1206
a 7 868 13986
a 7 894 3712
a 7 900 5839
a 7 914 1752
a 7 970 6420
a 7 978 39420
a 7 982 29622
a 7 990 31323
a 7 993 6550
a 8 4 6833
a 8 10 5928
a 8 22 23192
a 8 39 11294
a 8 60 17213
a 8 62 11701
a 8 98 255
a 8 116 11519
a 8 120 54501
a 8 123 357
a 8 135 429
a 8 157 6759
a 8 159 12847
a 8 167 838
a 8 168 17159
a 8 172 47367
a 8 178 10347
a 8 180 2019
a 8 192 35785
a 8 196 24463
a 8 209 27019
a 8 212 20381
a 8 238 9314
a 8 254 12129
a 8 282 9714
a 8 298 11729
a 8 309 4737
a 8 314 10638
a 8 324 18211
a 8 353 488
a 8 359 659
a 8 384 922
a 8 395 6101
a 8 411 6654
a 8 416 1192
a 8 417 14815
a 8 430 12087
a 8 494 899
a 8 498 11859
a 8 511 4971
a 8 546 228
a 8 569 21006
a 8 595 12311
a 8 606 474
a 8 620 29373
a 8 635 3365
a 8 645 18132
a 8 647 6800
a 8 666 3089
a 8 669 40791
a 8 694 4232
a 8 704 3544
a 8 706 8893
a 8 715 2110
a 8 729 9354
a 8 730 1336
a 8 750 15555
a 8 752 2757
a 8 760 12450
a 8 764 13747
a 8 766 44439
a 8 770 4162
a 8 773 15168
a 8 784 15976
a 8 789 33133
a 8 795 29167
a 8 804 24215
a 8 814 2082
a 8 818 652
a 8 822 4466
a 8 825 3671
a 8 849 4327
a 8 875 13686
a 8 876 40
a 8 889 11669
a 8 898 56336
a 8 917 43475
a 8 928 11607
a 8 930 57187
a 8 968 10233
a 8 969 23690
a 8 981 19606
a 8 982 14277
a 8 985 1349
a 8 993 4170
a 9 15 26145
a 9 45 2321
a 9 62 30083
a 9 71 9948
a 9 110 12222
a 9 162 24851
a 9 178 3581
a 9 196 15789
a 9 198 703
a 9 212 2543
a 9 220 37919
a 9 242 29798
a 9 284 3218
a 9 289 13286
a 9 292 31812
a 9 298 20635
a 9 326 22644
a 9 334 97
a 9 363 1867
a 9 378 12466
a 9 395 27573
a 9 406 14253
a 9 417 7720
a 9 419 14081
a 9 424 2313
a 9 445 8701
a 9 509 21049
a 9 541 5909
a 9 564 1607
a 9 578 18825
a 9 582 3231
a 9 586 884
a 9 599 19715
a 9 603 203
a 9 614 3363
a 9 633 23398
a 9 645 1851
a 9 665 22190
a 9 672 6991
a 9 687 4900
a 9 696 6427
a 9 709 5047
a 9 711 20604
a 9 726 32420
a 9 731 23557
a 9 735 4788
a 9 762 23653
a 9 769 21669
a 9 772 5144
a 9 786 2151
a 9 787 29164
a 9 802 4219
a 9 804 25915
a 9 818 11440
a 9 822 6191
a 9 845 2025
a 9 848 4707
a 9 873 12764
a 9 914 14660
a 9 915 31763
a 9 937 8009
a 9 962 33043
a 9 993 12702
a 10 7 943
a 10 42 23134
a 10 45 9472
a 10 47 4844
a 10 57 38052
a 10 65 12396
a 10 128 17291
a 10 134 7143
a 10 139 183
a 10 168 6703
a 10 171 1301
a 10 205 2914
a 10 218 4097
a 10 223 39447
a 10 225 2042
a 10 247 108
a 10 254 636
a 10 261 15858
a 10 279 1151
a 10 286 28846
a 10 299 1517
a 10 302 34117
a 10 304 4470
a 10 313 20227
a 10 351 25992
a 10 363 15475
a 10 392 9796
a 10 394 1073
a 10 395 13550
a 10 411 4562
a 10 417 9741
a 10 421 25187
a 10 424 13110
a 10 446 10169
a 10 458 37851
a 10 462 13271
a 10 481 17919
a 10 503 26975
a 10 509 22432
a 10 517 19791
a 10 545 18432
a 10 548 1983
a 10 553 1373
a 10 556 17195
a 10 569 4763
a 10 596 18449
a 10 599 7514
a 10 603 2336
a 10 639 13875
a 10 663 16906
a 10 672 12787
a 10 692 7845
a 10 693 7018
a 10 708 19
a 10 720 4310
a 10 724 26794
a 10 735 10913
a 10 760 3115
a 10 769 62
a 10 789 30431
a 10 795 1331
a 10 798 484
a 10 799 448
a 10 801 4932
a 10 802 6969
a 10 810 2547
a 10 835 986
a 10 845 14871
a 10 850 20795
a 10 859 24315
a 10 861 9420
a 10 865 2499
a 10 868 16162
a 10 878 415
a 10 891 15575
a 10 898 40510
a 10 914 18656
a 10 958 10021
a 10 967 1678
a 10 981 30727
a 10 985 38610
a 10 990 2595
a 10 993 16104
a 11 2 12271
a 11 10 33558
a 11 19 2561
a 11 20 23881
a 11 21 14384
a 11 22 46293
a 11 24 8920
a 11 29 61275
a 11 36 11634
a 11 42 81743
a 11 45 50702
a 11 61 6316
a 11 66 65386
a 11 74 73226
a 11 88 35243
a 11 100 13867
a 11 102 48
a 11 106 20998
a 11 108 2732
a 11 110 59606
a 11 113 616
a 11 114 3210
a 11 115 4510
a 11 120 79617
a 11 122 889
a 11 123 7273
a 11 128 25392
a 11 132 6927
a 11 138 63372
a 11 145 13428
a 11 159 3465
a 11 164 10034
a 11 171 8752
a 11 179 15480
a 11 186 26122
a 11 198 34723
a 11 203 3612
a 11 215 22830
a 11 217 34908
a 11 218 54360
a 11 223 7776
a 11 232 58919
a 11 249 3795
a 11 256 5607
a 11 257 42095
a 11 262 13251
a 11 277 17891
a 11 281 90643
a 11 283 6731
a 11 285 39698
a 11 292 53436
a 11 295 31474
a 11 299 23091
a 11 309 39955
a 11 310 10924
a 11 319 4101
a 11 320 4199
a 11 324 31932
a 11 331 65499
a 11 334 2090
a 11 337 13247
a 11 351 75746
a 11 371 4516
a 11 372 16081
a 11 377 4276
a 11 391 3493
a 11 392 50411
a 11 399 1116
a 11 405 5083
a 11 406 16359
a 11 415 8678
a 11 416 16117
a 11 420 39842
a 11 425 60336
a 11 440 44196
a 11 442 19232
a 11 443 93829
a 11 458 81566
a 11 461 19896
a 11 463 25773
a 11 466 8586
a 11 478 11602
a 11 493 21964
a 11 509 40204
a 11 514 25822
a 11 522 46061
a 11 523 25264
a 11 525 35843
a 11 526 5425
a 11 530 19563
a 11 539 17612
a 11 542 1174
a 11 557 8887
a 11 560 45389
a 11 567 43203
a 11 573 3543
a 11 583 16296
a 11 598 25982
a 11 606 38593
a 11 609 2049
a 11 627 12498
a 11 632 455
a 11 633 76469
a 11 637 10907
a 11 640 4296
a 11 647 27164
a 11 648 26435
a 11 653 1177
a 11 669 30914
a 11 671 4809
a 11 673 8805
a 11 677 16396
a 11 682 8084
a 11 688 32858
a 11 690 34630
a 11 699 6710
a 11 708 9013
a 11 709 33873
a 11 710 7091
a 11 713 35029
a 11 714 28661
a 11 733 13704
a 11 737 3919
a 11 747 424
a 11 754 9972
a 11 756 28164
a 11 770 13769
a 11 778 34783
a 11 790 31940
a 11 792 53533
a 11 794 33248
a 11 801 41810
a 11 802 1661
a 11 812 104131
a 11 816 21455
a 11 818 45225
a 11 819 25690
a 11 832 39938
a 11 848 35385
a 11 850 56477
a 11 859 44446
a 11 863 9053
a 11 869 4155
a 11 896 47757
a 11 903 969
a 11 907 24453
a 11 908 674
a 11 910 29331
a 11 921 46709
a 11 926 3450
a 11 948 8792
a 11 968 63165
a 11 970 54741
a 11 993 13523
a 12 3 62099
a 12 9 4658
a 12 27 133
a 12 29 58838
a 12 32 42681
a 12 41 29728
a 12 42 25276
a 12 44 7759
a 12 58 87135
a 12 59 33622
a 12 64 15362
a 12 66 92094
a 12 76 14230
a 12 81 2778
a 12 82 62130
a 12 86 31973
a 12 87 1994
a 12 93 4647
a 12 97 1792
a 12 100 66701
a 12 101 442
a 12 105 190
a 12 106 67536
a 12 114 22524
a 12 117 40903
a 12 121 252
a 12 130 145
a 12 132 65988
a 12 144 1576
a 12 151 41489
a 12 156 61976
a 12 159 48628
a 12 162 82707
a 12 164 47707
a 12 168 58378
a 12 174 1862
a 12 175 11265
a 12 179 21407
a 12 194 2797
a 12 211 32905
a 12 212 43322
a 12 217 43683
a 12 219 10251
a 12 221 13015
a 12 225 21363
a 12 227 22038
a 12 229 26025
a 12 238 6655
a 12 239 13193
a 12 241 2011
a 12 251 45373
a 12 258 7518
a 12 263 1005
a 12 265 3079
a 12 271 37389
a 12 275 4231
a 12 276 15643
a 12 277 13154
a 12 281 5209
a 12 283 37895
a 12 285 6872
a 12 290 47066
a 12 296 57500
a 12 320 53767
a 12 322 64994
a 12 330 13698
a 12 331 44661
a 12 352 6871
a 12 354 52451
a 12 359 5515
a 12 362 22476
a 12 363 30556
a 12 370 41082
a 12 373 8113
a 12 381 3871
a 12 382 30438
a 12 388 48388
a 12 389 13031
a 12 392 68528
a 12 394 2381
a 12 399 8472
a 12 402 127
a 12 404 8712
a 12 408 89857
a 12 410 89562
a 12 416 69102
a 12 433 122579
a 12 436 2996
a 12 445 28137
a 12 446 12968
a 12 450 21555
a 12 451 31283
a 12 458 102977
a 12 470 5261
a 12 476 1535
a 12 480 44218
a 12 485 13863
a 12 493 26059
a 12 504 5080
a 12 511 123159
a 12 515 26503
a 12 534 28704
a 12 548 49209
a 12 559 7187
a 12 570 14958
a 12 573 28978
a 12 576 12270
a 12 579 8438
a 12 581 48363
a 12 585 53355
a 12 586 81674
a 12 587 20256
a 12 595 33426
a 12 602 29744
a 12 606 52920
a 12 611 35436
a 12 616 13292
a 12 622 18231
a 12 638 8955
a 12 641 3156
a 12 642 11108
a 12 644 59471
a 12 661 110255
a 12 673 19598
a 12 682 38019
a 12 688 54259
a 12 690 32003
a 12 691 116422
a 12 700 18227
a 12 702 19487
a 12 703 22086
a 12 705 2014
a 12 706 52172
a 12 707 14056
a 12 708 23593
a 12 711 47166
a 12 715 66838
a 12 719 12135
a 12 726 53073
a 12 730 28596
a 12 733 28625
a 12 740 27701
a 12 744 12824
a 12 745 23134
a 12 755 50671
a 12 758 18050
a 12 770 6781
a 12 772 76302
a 12 775 709
a 12 776 4316
a 12 779 42735
a 12 784 100487
a 12 789 1315
a 12 791 93070
a 12 801 22004
a 12 803 14625
a 12 810 64024
a 12 811 69861
a 12 822 13107
a 12 823 15770
a 12 825 57061
a 12 826 8996
a 12 835 72930
a 12 850 58631
a 12 853 37039
a 12 874 65698
a 12 878 26785
a 12 881 39844
a 12 889 11984
a 12 892 9495
a 12 896 70047
a 12 897 21715
