c Example graph converted from input format to desired format
p sp 1000 50034
a 2 606 4773
a 2 638 3883
a 2 641 6940
a 2 674 37083
a 2 686 24817
a 2 713 26045
a 2 745 27877
a 2 752 39713
a 2 772 47683
a 2 782 66811
a 2 786 3663
a 2 796 29556
a 2 798 69088
a 2 799 30824
a 2 802 15456
a 2 830 9447
a 2 843 19022
a 2 850 21610
a 2 859 4877
a 2 860 27751
a 2 867 59862
a 2 891 318
a 2 894 42398
a 2 911 41522
a 2 918 11322
a 3 24 6074
a 3 38 3653
a 3 70 13222
a 3 82 27660
a 3 101 25995
a 3 119 32222
a 3 188 82028
a 3 212 18211
a 3 226 43836
a 3 228 1546
a 3 243 16440
a 3 246 2767
a 3 269 6728
a 3 283 7649
a 3 287 45952
a 3 297 8169
a 3 310 41430
a 3 318 5941
a 3 323 8268
a 3 333 11188
a 3 340 7310
a 3 349 19698
a 3 350 6813
a 3 356 2123
a 3 368 58847
a 3 369 1381
a 3 384 32999
a 3 392 6540
a 3 409 13223
a 3 411 14340
a 3 413 72817
a 3 414 2877
a 3 415 8205
a 3 423 7584
a 3 454 54999
a 3 480 9041
a 3 509 53591
a 3 522 19948
a 3 523 38260
a 3 538 13330
a 3 545 34679
a 3 574 20604
a 3 576 11073
a 3 579 2916
a 3 582 48791
a 3 589 3546
a 3 597 30091
a 3 606 85386
a 3 613 18841
a 3 634 20895
a 3 665 9409
a 3 710 247
a 3 727 79767
a 3 747 94912
a 3 749 19603
a 3 764 9279
a 3 767 34783
a 3 779 25223
a 3 794 9250
a 3 812 47280
a 3 838 9278
a 3 867 40889
a 3 872 2592
a 3 902 80230
a 3 945 1566
a 3 980 531
a 3 990 15314
a 3 995 60364
a 4 9 29059
a 4 13 5895
a 4 14 3132
a 4 29 9357
a 4 32 21193
a 4 50 14326
a 4 80 12474
a 4 83 165
a 4 103 2218
a 4 116 1550
a 4 120 18033
a 4 124 6745
a 4 155 321
a 4 162 20522
a 4 200 11497
a 4 211 2285
a 4 223 7362
a 4 229 36066
a 4 234 24158
a 4 249 2191
a 4 269 15138
a 4 282 1139
a 4 288 785
a 4 300 16444
a 4 310 32965
a 4 326 35957
a 4 330 7910
a 4 339 11046
a 4 365 16188
a 4 368 27374
a 4 391 13169
a 4 425 27401
a 4 426 2671
a 4 470 22245
a 4 474 231
a 4 488 47881
a 4 515 14244
a 4 521 33273
a 4 529 3884
a 4 576 24151
a 4 638 40737
a 4 665 1742
a 4 667 6757
a 4 702 12556
a 4 711 11416
a 4 727 29312
a 4 837 4341
a 4 844 16919
a 4 860 13108
a 4 865 9294
a 4 888 4500
a 4 890 4025
a 4 919 10999
a 4 925 29838
a 4 928 3317
a 4 938 5542
a 4 944 30262
a 5 0 3969
a 5 11 7532
a 5 13 1257
a 5 18 11480
a 5 26 26402
a 5 68 2880
a 5 73 35824
a 5 80 1017
a 5 118 1763
a 5 197 487
a 5 237 11865
a 5 244 7971
a 5 326 23656
a 5 404 2618
a 5 405 10392
a 5 425 20972
a 5 481 31059
a 5 536 17057
a 5 575 39153
a 5 599 36705
a 5 628 8649
a 5 640 5208
a 5 666 3120
a 5 706 21353
a 5 771 9986
a 5 792 10521
a 5 851 4059
a 5 877 1733
a 5 966 41661
a 5 988 6715
a 6 5 16575
a 6 10 4495
a 6 66 16696
a 6 74 149
a 6 80 5336
a 6 85 11888
a 6 171 2254
a 6 219 2044
a 6 229 32761
a 6 246 1719
a 6 291 4251
a 6 307 4876
a 6 319 9932
a 6 347 368
a 6 358 23040
a 6 379 7241
a 6 449 6965
a 6 479 6122
a 6 498 6370
a 6 510 382
a 6 516 18212
a 6 547 10662
a 6 551 1100
a 6 599 59370
a 6 654 15030
a 6 667 11529
a 6 684 56666
a 6 747 46220
a 6 755 5585
a 6 796 4583
a 6 804 6262
a 6 822 4735
a 6 837 2713
a 6 855 19537
a 6 986 47850
a 7 19 19261
a 7 24 42719
a 7 35 19149
a 7 59 6325
a 7 65 35992
a 7 66 13101
a 7 75 58515
a 7 82 48988
a 7 103 41605
a 7 137 16501
a 7 144 46993
a 7 147 455
a 7 155 58185
a 7 160 27698
a 7 161 58260
a 7 163 13111
a 7 212 87215
a 7 227 112367
a 7 231 14610
a 7 280 36496
a 7 281 11674
a 7 318 2206
a 7 340 2469
a 7 341 7368
a 7 347 67910
a 7 358 66263
a 7 366 1900
a 7 378 13000
a 7 381 33761
a 7 395 83568
a 7 411 59541
a 7 421 93282
a 7 426 62956
a 7 427 15037
a 7 429 28057
a 7 438 19715
a 7 451 25845
a 7 466 3431
a 7 467 71776
a 7 470 26348
a 7 474 83808
a 7 475 6498
a 7 476 38696
a 7 482 29716
a 7 490 28577
a 7 529 20209
a 7 531 21124
a 7 563 162
a 7 568 116628
a 7 580 6578
a 7 581 23939
a 7 583 34634
a 7 588 110263
a 7 602 85770
a 7 613 25166
a 7 630 483
a 7 637 7515
a 7 640 29771
a 7 650 5998
a 7 654 12512
a 7 655 21839
a 7 666 43507
a 7 682 166
a 7 703 20923
a 7 704 4321
a 7 705 7030
a 7 715 53196
a 7 732 13202
a 7 739 539
a 7 751 9083
a 7 755 31831
a 7 760 17809
a 7 761 3941
a 7 764 18970
a 7 765 2059
a 7 790 4979
a 7 807 8311
a 7 809 60356
a 7 822 35728
a 7 846 10803
a 7 856 13467
a 7 887 25981
a 7 893 8645
a 7 907 3359
a 7 931 27166
a 7 945 25260
a 7 949 29390
a 7 952 51859
a 7 963 13553
a 7 968 58303
a 7 969 17991
a 8 0 370
a 8 14 4694
a 8 29 1301
a 8 35 12772
a 8 42 35219
a 8 72 5759
a 8 94 1961
a 8 99 19279
a 8 124 1324
a 8 243 14148
a 8 269 4902
a 8 310 27424
a 8 315 12876
a 8 334 41808
a 8 344 7793
a 8 358 719
a 8 362 16534
a 8 379 20572
a 8 385 2822
a 8 395 11178
a 8 429 3216
a 8 493 2821
a 8 504 2166
a 8 513 5447
a 8 524 19900
a 8 526 5331
a 8 550 1824
a 8 557 1287
a 8 597 22470
a 8 623 4069
a 8 633 39802
a 8 670 192
a 8 672 14910
a 8 673 27351
a 8 760 4315
a 8 809 5914
a 8 813 21686
a 8 858 1760
a 8 871 8213
a 8 888 354
a 8 941 3430
a 8 984 157
a 9 273 174
a 9 303 330
a 10 11 7718
a 10 29 32168
a 10 70 1124
a 10 73 18509
a 10 101 2117
a 10 119 20105
a 10 120 3607
a 10 124 7467
a 10 131 4758
a 10 187 9686
a 10 200 5430
a 10 209 6625
a 10 278 27397
a 10 330 1212
a 10 336 4438
a 10 356 9393
a 10 368 5306
a 10 390 3545
a 10 405 1335
a 10 410 13002
a 10 465 2027
a 10 509 9021
a 10 518 6747
a 10 535 14411
a 10 536 4358
a 10 562 6531
a 10 621 17902
a 10 670 3948
a 10 673 4221
a 10 712 6710
a 10 760 1077
a 10 811 1063
a 10 812 5348
a 10 835 5216
a 10 855 32057
a 10 913 5291
a 10 934 13413
a 10 939 33242
a 10 943 7677
a 10 981 556
a 11 214 15061
a 11 340 4096
a 11 360 4557
a 11 391 877
a 11 395 3117
a 11 412 167
a 11 481 8009
a 11 524 1000
a 11 526 1255
a 11 535 1993
a 11 566 11146
a 11 654 3842
a 11 696 4961
a 11 712 1631
a 11 747 7650
a 11 873 272
a 11 880 3652
a 11 897 3882
a 11 900 19148
a 11 905 9513
a 11 939 21112
a 11 994 21990
a 12 20 2458
a 12 93 2951
a 12 99 8980
a 12 120 7681
a 12 140 22606
a 12 223 17
a 12 260 7359
a 12 269 38986
a 12 303 11741
a 12 315 6012
a 12 352 850
a 12 360 13617
a 12 365 18397
a 12 385 11440
a 12 403 1100
a 12 406 20208
a 12 437 287
a 12 481 1167
a 12 498 189
a 12 511 108
a 12 513 14945
a 12 539 10275
a 12 550 2788
a 12 570 28499
a 12 575 39804
a 12 599 19550
a 12 602 19202
a 12 699 1146
a 12 706 33595
a 12 709 5998
a 12 855 23077
a 12 890 7308
a 12 944 19403
a 12 947 2113
a 12 997 6071
a 13 20 765
a 13 32 5164
a 13 100 1463
a 13 136 16538
a 13 229 2583
a 13 264 2464
a 13 322 14847
a 13 360 2748
a 13 415 3592
a 13 417 2337
a 13 456 545
a 13 481 4334
a 13 486 16430
a 13 515 8563
a 13 606 8078
a 13 676 5712
a 13 844 8509
a 13 861 13082
a 13 870 8557
a 14 42 9213
a 14 120 1064
a 14 187 15094
a 14 192 57
a 14 232 13417
a 14 273 20589
a 14 357 25402
a 14 362 8279
a 14 500 19119
a 14 511 6191
a 14 551 28304
a 14 552 12986
a 14 575 28250
a 14 662 31969
a 14 672 2746
a 14 792 6070
a 14 804 4185
a 14 832 84
a 14 836 22769
a 14 844 14931
a 14 857 8290
a 14 902 1104
a 14 957 666
a 14 967 9497
a 14 984 1168
a 15 11 24368
a 15 14 18836
a 15 21 1121
a 15 36 24955
a 15 48 4118
a 15 56 84264
a 15 68 33297
a 15 108 2386
a 15 115 19513
a 15 124 829
a 15 140 20067
a 15 148 15990
a 15 170 1236
a 15 243 43089
a 15 249 3703
a 15 253 24900
a 15 280 1117
a 15 281 44782
a 15 284 26489
a 15 287 20776
a 15 334 17267
a 15 353 1827
a 15 379 44504
a 15 400 2880
a 15 406 35598
a 15 449 21329
a 15 450 24909
a 15 451 16142
a 15 467 12372
a 15 474 46646
a 15 487 14771
a 15 488 68330
a 15 495 71553
a 15 525 5546
a 15 527 7228
a 15 534 18058
a 15 544 15028
a 15 550 37745
a 15 551 44203
a 15 558 14170
a 15 574 3575
a 15 610 30255
a 15 613 1415
a 15 615 4121
a 15 616 6491
a 15 638 69704
a 15 642 8068
a 15 677 366
a 15 685 15751
a 15 693 50323
a 15 695 6533
a 15 700 24303
a 15 706 2498
a 15 707 22643
a 15 715 4587
a 15 762 3537
a 15 772 56706
a 15 791 1799
a 15 814 76082
a 15 820 14486
a 15 844 31993
a 15 858 39680
a 15 863 23584
a 15 881 56256
a 15 888 22857
a 15 927 6261
a 15 932 4418
a 15 962 368
a 16 24 21407
a 16 36 34331
a 16 43 2505
a 16 46 593
a 16 60 21170
a 16 88 2233
a 16 135 30398
a 16 151 7031
a 16 159 463
a 16 164 18044
a 16 189 28071
a 16 202 17519
a 16 207 15009
a 16 223 35098
a 16 226 21041
a 16 275 2935
a 16 294 5584
a 16 312 628
a 16 349 35225
a 16 350 455
a 16 354 5908
a 16 386 87
a 16 390 17323
a 16 423 11191
a 16 487 20780
a 16 496 18678
a 16 501 5919
a 16 517 58144
a 16 518 27183
a 16 545 8866
a 16 572 15758
a 16 586 389
a 16 594 2215
a 16 600 36478
a 16 615 14054
a 16 623 17218
a 16 629 23932
a 16 633 73783
a 16 640 59119
a 16 663 11718
a 16 673 50660
a 16 677 39002
a 16 686 33482
a 16 694 2908
a 16 695 8236
a 16 713 17063
a 16 770 6751
a 16 771 20259
a 16 772 51840
a 16 838 3437
a 16 839 3526
a 16 840 1009
a 16 860 21332
a 16 888 1033
a 16 903 16635
a 16 913 73683
a 16 976 1397
a 16 977 55986
a 16 984 5516
a 16 985 9585
a 16 989 1196
a 17 32 60116
a 17 60 20722
a 17 71 388
a 17 74 27122
a 17 99 83411
a 17 102 38785
a 17 104 8845
a 17 131 7906
a 17 142 201
a 17 148 81719
a 17 164 17410
a 17 171 50780
a 17 174 3100
a 17 184 45610
a 17 188 29014
a 17 220 12979
a 17 226 47065
a 17 228 1262
a 17 271 8593
a 17 275 14172
a 17 293 178
a 17 296 1256
a 17 310 48362
a 17 339 47053
a 17 342 22129
a 17 348 58746
a 17 357 63793
a 17 358 50857
a 17 385 54409
a 17 388 73192
a 17 452 38134
a 17 509 70047
a 17 510 36084
a 17 511 23382
a 17 526 11376
a 17 547 2375
a 17 549 11874
a 17 557 40594
a 17 589 2754
a 17 595 3474
a 17 597 53621
a 17 602 72200
a 17 621 34013
a 17 629 8282
a 17 650 11310
a 17 652 3889
a 17 665 15700
a 17 689 52152
a 17 690 16239
a 17 700 36743
a 17 707 47445
a 17 708 16022
a 17 715 11587
a 17 720 6311
a 17 729 2404
a 17 731 4313
a 17 736 28297
a 17 749 14135
a 17 752 79670
a 17 804 83083
a 17 824 5648
a 17 825 1103
a 17 835 47866
a 17 877 21153
a 17 891 7372
a 17 899 13831
a 17 923 42438
a 17 924 13317
a 17 928 56222
a 17 940 17213
a 17 966 37030
a 17 982 7419
a 17 985 20843
a 17 989 6039
a 17 991 50391
a 17 992 8740
a 18 127 17933
a 18 136 2400
a 18 415 916
a 18 486 5026
a 18 517 772
a 18 549 139
a 18 619 5218
a 18 654 856
a 18 668 11328
a 18 689 2182
a 18 726 4487
a 18 786 4480
a 18 811 158
a 18 851 7855
a 18 890 2091
a 18 928 13078
a 18 954 86
a 18 986 3835
a 19 50 5173
a 19 64 5321
a 19 72 4046
a 19 99 23217
a 19 137 14739
a 19 154 7444
a 19 203 213
a 19 214 19005
a 19 259 5325
a 19 278 31435
a 19 344 213
a 19 358 3234
a 19 390 1079
a 19 415 24651
a 19 422 25099
a 19 486 23091
a 19 493 13466
a 19 496 6979
a 19 511 19250
a 19 520 27057
a 19 551 24292
a 19 628 7769
a 19 670 3817
a 19 674 5974
a 19 677 20
a 19 684 43639
a 19 689 8686
a 19 706 11286
a 19 712 6667
a 19 714 28410
a 19 760 1406
a 19 772 2114
a 19 782 24576
a 19 786 4726
a 19 814 36442
a 19 836 34022
a 19 855 10211
a 19 902 6887
a 19 913 35210
a 19 941 3281
a 19 971 25299
a 19 986 10926
a 19 997 2073
a 20 66 99
a 20 75 5359
a 20 98 4423
a 20 99 3987
a 20 112 10494
a 20 232 4283
a 20 260 5053
a 20 278 5163
a 20 360 260
a 20 417 27076
a 20 455 4976
a 20 516 1411
a 20 536 7778
a 20 664 5070
a 20 680 984
a 20 782 12242
a 20 827 9181
a 20 836 11628
a 20 908 1482
a 20 916 19337
a 20 931 5451
a 20 964 17447
a 21 14 23170
a 21 22 2942
a 21 33 8208
a 21 41 10016
a 21 54 25015
a 21 103 5611
a 21 104 4014
a 21 108 398
a 21 113 51832
a 21 135 19925
a 21 136 14648
a 21 188 28304
a 21 205 4729
a 21 218 8778
a 21 233 205
a 21 237 61419
a 21 244 25167
a 21 246 5219
a 21 288 9094
a 21 300 24544
a 21 330 41292
a 21 334 66737
a 21 356 32345
a 21 381 5328
a 21 409 2035
a 21 456 20291
a 21 497 322
a 21 515 52883
a 21 524 29294
a 21 544 6843
a 21 565 26885
a 21 572 8703
a 21 605 4756
a 21 616 1124
a 21 634 24174
a 21 655 11595
a 21 662 28966
a 21 669 13872
a 21 696 37272
a 21 702 12115
a 21 720 6345
a 21 737 6844
a 21 738 1873
a 21 757 29479
a 21 765 4526
a 21 767 16566
a 21 776 5045
a 21 810 3273
a 21 828 249
a 21 844 26588
a 21 855 47609
a 21 866 4717
a 21 869 19324
a 21 874 16093
a 21 941 15731
a 21 947 17017
a 21 952 25052
a 21 957 11070
a 21 959 607
a 21 962 4406
a 21 964 44579
a 21 968 20151
a 21 974 4563
a 22 11 12809
a 22 26 5292
a 22 29 6501
a 22 56 4111
a 22 113 44941
a 22 119 23118
a 22 209 33024
a 22 264 16089
a 22 300 1980
a 22 307 3653
a 22 310 30879
a 22 319 1837
a 22 326 8631
a 22 332 7019
a 22 338 14142
a 22 348 12001
a 22 408 2094
a 22 417 46931
a 22 440 9720
a 22 472 19174
a 22 474 5280
a 22 509 19497
a 22 559 9434
a 22 628 10374
a 22 693 11655
a 22 700 12688
a 22 782 11667
a 22 871 24028
a 22 873 22933
a 22 931 27427
a 22 986 31172
a 22 995 1293
a 24 0 3047
a 24 8 445
a 24 11 17694
a 24 18 16457
a 24 19 4864
a 24 30 1363
a 24 51 17840
a 24 98 39651
a 24 102 3333
a 24 116 3610
a 24 120 2345
a 24 203 1729
a 24 221 11902
a 24 223 9513
a 24 235 17141
a 24 243 2118
a 24 257 452
a 24 307 4431
a 24 326 19611
a 24 340 34874
a 24 368 30894
a 24 377 875
a 24 443 6455
a 24 449 7855
a 24 461 2335
a 24 481 47165
a 24 495 14865
a 24 575 18801
a 24 598 5777
a 24 602 41956
a 24 623 22053
a 24 664 4036
a 24 674 41006
a 24 680 11543
a 24 686 6434
a 24 706 45175
a 24 722 18726
a 24 726 38375
a 24 727 15989
a 24 747 36397
a 24 755 193
a 24 813 43858
a 24 814 12908
a 24 824 1653
a 24 900 58051
a 24 932 2412
a 24 942 13573
a 24 959 5234
a 24 964 20683
a 24 975 44533
a 24 981 8609
a 24 997 18783
a 25 8 29724
a 25 10 32170
a 25 24 8460
a 25 29 16510
a 25 70 33094
a 25 99 44146
a 25 130 12893
a 25 135 30804
a 25 145 26106
a 25 157 28089
a 25 169 263
a 25 202 6004
a 25 203 23886
a 25 204 27400
a 25 205 1430
a 25 208 8092
a 25 227 19953
a 25 246 14726
a 25 296 11695
a 25 310 28040
a 25 316 14750
a 25 339 33267
a 25 357 65869
a 25 403 40295
a 25 406 31799
a 25 420 1040
a 25 426 9931
a 25 435 14593
a 25 453 6735
a 25 469 464
a 25 486 4386
a 25 487 8210
a 25 495 42148
a 25 525 4279
a 25 527 5547
a 25 535 6265
a 25 545 440
a 25 549 41465
a 25 550 2241
a 25 566 13545
a 25 608 7399
a 25 613 1136
a 25 616 9158
a 25 640 27755
a 25 654 16978
a 25 670 42056
a 25 690 62865
a 25 692 26023
a 25 699 18066
a 25 711 13612
a 25 723 773
a 25 736 8314
a 25 738 40779
a 25 770 8214
a 25 777 57601
a 25 789 11514
a 25 796 21722
a 25 804 60013
a 25 808 2904
a 25 811 44838
a 25 850 21065
a 25 882 637
a 25 923 17162
a 25 938 1687
a 25 949 31525
a 25 957 25066
a 25 968 13367
a 25 977 64391
a 25 992 7710
a 26 113 5979
a 26 148 819
a 26 209 293
a 26 262 3261
a 26 273 3313
a 26 365 9358
a 26 376 8577
a 26 551 8995
a 26 638 2865
a 26 674 12723
a 26 690 7908
a 26 727 7001
a 26 905 3028
a 27 24 41337
a 27 40 1983
a 27 44 31893
a 27 50 62670
a 27 57 18441
a 27 79 5398
a 27 83 46962
a 27 90 2284
a 27 110 22766
a 27 132 9511
a 27 138 1473
a 27 140 63613
a 27 152 39464
a 27 154 57555
a 27 171 73357
a 27 183 32192
a 27 218 24786
a 27 224 8858
a 27 250 37081
a 27 263 18882
a 27 264 29227
a 27 273 73215
a 27 294 45254
a 27 302 6043
a 27 309 9826
a 27 310 73475
a 27 321 20732
a 27 324 7299
a 27 342 49208
a 27 348 120344
a 27 351 7294
a 27 355 36828
a 27 363 5191
a 27 378 1482
a 27 382 73258
a 27 387 32668
a 27 424 35735
a 27 425 100130
a 27 434 31752
a 27 449 30430
a 27 464 13017
a 27 466 11259
a 27 477 61193
a 27 478 19408
a 27 490 8090
a 27 504 106152
a 27 508 24370
a 27 511 16309
a 27 541 6889
a 27 550 73450
a 27 553 12379
a 27 569 56699
a 27 580 478
a 27 583 38717
a 27 591 2021
a 27 607 8274
a 27 624 8592
a 27 627 37022
a 27 632 638
a 27 643 20094
a 27 657 19654
a 27 661 1347
a 27 668 69850
a 27 670 19372
a 27 682 5395
a 27 688 12284
a 27 700 10674
a 27 714 65897
a 27 717 8303
a 27 745 110871
a 27 755 36896
a 27 756 5401
a 27 774 2049
a 27 788 14585
a 27 802 27941
a 27 804 9010
a 27 822 50441
a 27 828 1946
a 27 848 32764
a 27 850 15525
a 27 866 4728
a 27 867 61491
a 27 902 25246
a 27 918 38620
a 27 924 6991
a 27 939 109329
a 27 945 3215
a 27 950 10434
a 27 969 2610
a 27 980 12436
a 27 990 3154
a 27 998 2018
a 28 4 9136
a 28 11 683
a 28 25 18414
a 28 41 60133
a 28 48 45489
a 28 52 36323
a 28 79 16074
a 28 83 51996
a 28 89 3189
a 28 97 371
a 28 122 25862
a 28 129 3563
a 28 131 33810
a 28 173 3408
a 28 178 2439
a 28 179 3481
a 28 188 117151
a 28 193 1112
a 28 200 12639
a 28 203 11423
a 28 215 6909
a 28 218 39271
a 28 232 12916
a 28 234 4906
a 28 237 99770
a 28 252 27875
a 28 256 4351
a 28 257 65697
a 28 270 2007
a 28 275 10278
a 28 280 7986
a 28 285 35911
a 28 290 49994
a 28 316 65956
a 28 317 2146
a 28 319 4785
a 28 338 88326
a 28 343 2411
a 28 345 26586
a 28 362 1166
a 28 370 21064
a 28 376 18407
a 28 383 17466
a 28 396 28133
a 28 411 15286
a 28 426 81955
a 28 427 24832
a 28 429 25841
a 28 432 29074
a 28 444 70579
a 28 447 10267
a 28 449 16056
a 28 452 54963
a 28 456 92795
a 28 458 57286
a 28 496 45775
a 28 511 66025
a 28 519 21930
a 28 524 107006
a 28 543 9117
a 28 549 10891
a 28 614 12621
a 28 621 85941
a 28 622 4049
a 28 652 8667
a 28 657 47658
a 28 665 78248
a 28 680 55211
a 28 681 46973
a 28 686 21174
a 28 687 67936
a 28 693 51033
a 28 713 41542
a 28 720 3902
a 28 742 15387
a 28 745 103420
a 28 749 17711
a 28 752 60422
a 28 759 64573
a 28 765 63308
a 28 774 18450
a 28 779 17982
a 28 804 76023
a 28 812 82166
a 28 813 113284
a 28 819 57147
a 28 824 15110
a 28 829 50367
a 28 846 24361
a 28 848 23175
a 28 854 18500
a 28 880 60481
a 28 889 24538
a 28 896 2595
a 28 908 3584
a 28 911 12675
a 28 920 66393
a 28 926 53586
a 28 933 57435
a 28 958 78972
a 28 960 5760
a 28 969 3510
a 28 980 1238
a 28 983 12904
a 28 990 12664
a 28 993 35991
a 28 998 11976
a 29 42 181
a 29 99 1240
a 29 269 443
a 29 348 1370
a 29 382 2461
a 29 417 2429
a 29 425 330
a 29 443 1311
a 29 488 3737
a 29 606 6667
a 29 851 6729
a 29 913 4579
a 29 916 1694
a 30 5 7834
a 30 68 31555
a 30 70 3093
a 30 237 30645
a 30 243 12397
a 30 284 5697
a 30 303 4539
a 30 330 15912
a 30 338 5079
a 30 368 18222
a 30 474 14535
a 30 477 10078
a 30 479 1083
a 30 486 35392
a 30 488 1805
a 30 504 44572
a 30 524 17712
a 30 538 15421
a 30 598 16757
a 30 648 11721
a 30 649 1048
a 30 662 57794
a 30 667 9899
a 30 678 39620
a 30 681 7046
a 30 694 6886
a 30 707 13228
a 30 745 39172
a 30 784 1520
a 30 809 1972
a 30 811 26901
a 30 814 15689
a 30 819 80
a 30 820 20370
a 30 832 28640
a 30 839 346
a 30 903 1480
a 30 904 36733
a 30 925 21336
a 30 931 11461
a 30 934 25343
a 30 946 748
a 30 961 19806
a 30 967 8115
a 30 975 871
a 31 10 21457
a 31 30 11735
a 31 60 3438
a 31 80 26659
a 31 81 8449
a 31 83 18191
a 31 113 69589
a 31 130 1915
a 31 140 18035
a 31 145 35032
a 31 154 8376
a 31 189 9131
a 31 197 33016
a 31 200 15536
a 31 219 15016
a 31 273 42759
a 31 281 8457
a 31 299 48596
a 31 300 10278
a 31 303 6486
a 31 329 13048
a 31 389 35220
a 31 406 6668
a 31 408 19800
a 31 435 17244
a 31 454 33257
a 31 488 35338
a 31 551 54260
a 31 584 159
a 31 588 19877
a 31 589 3152
a 31 597 23606
a 31 599 27527
a 31 602 46569
a 31 605 3651
a 31 664 8141
a 31 672 20410
a 31 673 25997
a 31 686 23994
a 31 692 9017
a 31 698 14398
a 31 755 17613
a 31 762 2478
a 31 763 20710
a 31 771 32815
a 31 779 542
a 31 793 25020
a 31 799 45461
a 31 804 27882
a 31 809 23465
a 31 861 26006
a 31 928 3997
a 31 934 28441
a 31 947 35425
a 31 954 43388
a 31 977 47653
a 31 979 11651
a 31 984 22138
a 31 997 12524
a 32 365 82
a 32 388 1932
a 32 662 1660
a 32 690 1195
a 33 9 25039
a 33 13 31466
a 33 18 17955
a 33 36 34337
a 33 61 70
a 33 103 5407
a 33 135 13085
a 33 137 14505
a 33 204 8336
a 33 229 8644
a 33 251 5247
a 33 278 41198
a 33 329 2687
a 33 347 2417
a 33 349 6025
a 33 357 231
a 33 362 28563
a 33 399 4598
a 33 410 2451
a 33 414 4987
a 33 444 3109
a 33 453 1595
a 33 463 44805
a 33 500 51277
a 33 520 13686
a 33 523 6515
a 33 547 3906
a 33 575 26216
a 33 580 480
a 33 622 4225
a 33 623 15883
a 33 673 58083
a 33 693 22500
a 33 711 5250
a 33 724 12902
a 33 812 4289
a 33 822 735
a 33 877 9500
a 33 888 11061
a 33 905 25471
a 33 911 267
a 33 916 27143
a 33 925 17262
a 33 934 6202
a 33 944 3214
a 33 952 16758
a 33 958 5531
a 33 961 6092
a 33 979 6513
a 33 997 10083
a 34 5 69917
a 34 21 1923
a 34 31 15528
a 34 52 38975
a 34 58 17163
a 34 94 16268
a 34 99 44530
a 34 111 2484
a 34 129 292
a 34 130 52090
a 34 131 7408
a 34 142 6472
a 34 170 6110
a 34 184 64530
a 34 189 41395
a 34 197 50996
a 34 212 80886
a 34 221 83813
a 34 248 16495
a 34 259 64088
a 34 263 26866
a 34 264 116394
a 34 300 1301
a 34 303 21587
a 34 309 2259
a 34 311 1153
a 34 334 63092
a 34 345 1444
a 34 353 24558
a 34 361 513
a 34 362 82991
a 34 379 15698
a 34 380 6609
a 34 382 82474
a 34 383 61501
a 34 437 97468
a 34 446 8030
a 34 448 33156
a 34 449 54330
a 34 458 49830
