c Example graph converted from input format to desired format
p sp 1000 249977
a 0 426 22160
a 0 429 23534
a 0 431 39712
a 0 442 1267
a 0 443 8770
a 0 446 32260
a 0 450 38277
a 0 452 5615
a 0 453 21216
a 0 454 7916
a 0 462 4525
a 0 472 1520
a 0 474 6299
a 0 489 10575
a 0 491 14508
a 0 492 57597
a 0 495 137
a 0 498 9830
a 0 502 5036
a 0 505 5178
a 0 506 3675
a 0 507 26636
a 0 512 43504
a 0 513 16025
a 0 514 3759
a 0 515 13235
a 0 517 13403
a 0 525 50625
a 0 527 29466
a 0 530 20113
a 0 540 2516
a 0 544 4753
a 0 548 31091
a 0 551 14193
a 0 563 21677
a 0 568 16100
a 0 570 629
a 0 573 13099
a 0 578 53525
a 0 582 16336
a 0 587 29546
a 0 589 10416
a 0 591 6276
a 0 596 20724
a 0 598 13512
a 0 600 2725
a 0 605 2626
a 0 607 18774
a 0 609 7522
a 0 611 46731
a 0 612 2068
a 0 622 12381
a 0 625 45209
a 0 633 17749
a 0 638 43913
a 0 642 6409
a 0 643 51167
a 0 647 19046
a 0 648 669
a 0 651 4429
a 0 653 8631
a 0 658 14314
a 0 659 1120
a 0 667 39993
a 0 672 8967
a 0 673 14344
a 0 675 532
a 0 679 4707
a 0 686 17636
a 0 689 14096
a 0 691 36811
a 0 692 360
a 0 693 26950
a 0 694 3241
a 0 695 9681
a 0 699 2612
a 0 702 2185
a 0 708 14946
a 0 714 21093
a 0 716 46696
a 0 717 10805
a 0 724 11992
a 0 726 30066
a 0 727 801
a 0 730 1391
a 0 736 11859
a 0 743 63070
a 0 744 1568
a 0 745 20252
a 0 749 16762
a 0 750 34068
a 0 756 14544
a 0 766 14513
a 0 774 4836
a 0 777 411
a 0 780 9617
a 0 782 33384
a 0 788 1971
a 0 790 2394
a 0 798 12884
a 0 799 2358
a 0 803 37923
a 0 804 6180
a 0 805 19166
a 0 812 1142
a 0 815 3047
a 0 819 18926
a 0 823 48123
a 0 836 25168
a 0 839 3288
a 0 840 23
a 0 843 31667
a 0 846 38132
a 0 848 16700
a 0 851 22327
a 0 857 6447
a 0 858 6404
a 0 859 7488
a 0 863 22694
a 0 868 2289
a 0 876 8526
a 0 880 1368
a 0 883 36090
a 0 884 6157
a 0 886 13917
a 0 895 4709
a 0 905 3683
a 0 906 48389
a 0 908 34002
a 0 910 392
a 0 912 16072
a 0 913 17653
a 0 917 7389
a 0 924 14138
a 0 927 5109
a 0 930 9968
a 0 931 9082
a 0 937 21001
a 0 944 4048
a 0 945 10033
a 0 954 1082
a 0 957 504
a 0 959 31698
a 0 962 12635
a 0 966 32640
a 0 972 7320
a 0 984 12928
a 0 988 31041
a 0 993 45570
a 0 994 2984
a 0 997 16832
a 1 4 7298
a 1 14 37188
a 1 19 1299
a 1 20 16508
a 1 25 25920
a 1 27 11213
a 1 28 5250
a 1 29 28279
a 1 41 6349
a 1 48 23214
a 1 54 50713
a 1 59 2479
a 1 61 39991
a 1 62 978
a 1 64 22104
a 1 66 4561
a 1 69 42929
a 1 72 635
a 1 74 12986
a 1 76 4889
a 1 78 13565
a 1 83 6399
a 1 85 4976
a 1 86 17987
a 1 96 16511
a 1 98 1345
a 1 109 2120
a 1 111 28578
a 1 112 17419
a 1 119 4598
a 1 120 19818
a 1 127 2909
a 1 131 5561
a 1 132 37529
a 1 137 37651
a 1 141 48835
a 1 145 1016
a 1 148 204
a 1 151 571
a 1 154 20496
a 1 155 15028
a 1 161 21652
a 1 171 74
a 1 174 14451
a 1 175 8399
a 1 176 809
a 1 177 23191
a 1 185 11524
a 1 197 4416
a 1 198 168
a 1 206 18425
a 1 208 1553
a 1 215 14703
a 1 216 41736
a 1 219 1928
a 1 220 9559
a 1 222 735
a 1 225 5963
a 1 227 533
a 1 232 61
a 1 233 41334
a 1 243 23344
a 1 250 447
a 1 257 29338
a 1 259 24372
a 1 266 12004
a 1 273 15412
a 1 274 49130
a 1 278 5716
a 1 279 53097
a 1 281 35924
a 1 282 268
a 1 295 1101
a 1 296 6225
a 1 302 1754
a 1 306 1556
a 1 309 11282
a 1 313 12443
a 1 314 2442
a 1 321 25368
a 1 323 3602
a 1 326 40476
a 1 327 1043
a 1 329 558
a 1 341 22697
a 1 342 19444
a 1 343 41549
a 1 344 49483
a 1 351 35077
a 1 352 40841
a 1 353 10073
a 1 358 3029
a 1 365 6344
a 1 370 33038
a 1 378 18215
a 1 384 20824
a 1 388 6512
a 1 389 49951
a 1 407 16770
a 1 420 28042
a 1 425 29836
a 1 426 9514
a 1 427 19995
a 1 429 28715
a 1 431 27635
a 1 433 11190
a 1 446 3273
a 1 455 19566
a 1 461 3490
a 1 468 48
a 1 470 5338
a 1 471 18346
a 1 474 1083
a 1 476 11366
a 1 482 12312
a 1 491 5777
a 1 492 705
a 1 502 37706
a 1 505 4781
a 1 508 1713
a 1 512 35164
a 1 513 3661
a 1 514 2602
a 1 515 9831
a 1 521 5820
a 1 523 32934
a 1 530 5105
a 1 531 40138
a 1 539 17286
a 1 568 18086
a 1 570 20471
a 1 578 14210
a 1 579 4053
a 1 581 991
a 1 582 11474
a 1 589 5006
a 1 596 982
a 1 597 12226
a 1 598 8072
a 1 605 13680
a 1 607 10346
a 1 611 14504
a 1 613 2640
a 1 614 601
a 1 621 731
a 1 622 2020
a 1 625 23026
a 1 628 1526
a 1 630 21518
a 1 638 6404
a 1 644 1603
a 1 645 10371
a 1 647 3972
a 1 663 272
a 1 667 24984
a 1 672 1837
a 1 673 2454
a 1 679 9160
a 1 680 24877
a 1 682 3898
a 1 686 3419
a 1 690 26103
a 1 691 31161
a 1 693 10567
a 1 697 25078
a 1 701 17091
a 1 704 11864
a 1 707 3602
a 1 712 21192
a 1 714 40989
a 1 719 32841
a 1 734 34878
a 1 736 30339
a 1 739 702
a 1 743 14339
a 1 744 496
a 1 745 16297
a 1 750 35846
a 1 753 38038
a 1 769 8929
a 1 777 9302
a 1 784 8417
a 1 790 1467
a 1 798 3190
a 1 803 6325
a 1 804 33009
a 1 805 5574
a 1 808 16525
a 1 813 33473
a 1 819 10538
a 1 823 5860
a 1 824 11216
a 1 828 7983
a 1 832 37059
a 1 834 10911
a 1 835 22787
a 1 850 13300
a 1 851 13699
a 1 859 11733
a 1 863 1846
a 1 870 3582
a 1 883 13747
a 1 890 6366
a 1 894 7341
a 1 896 3179
a 1 901 8642
a 1 908 8367
a 1 912 957
a 1 913 2477
a 1 917 5333
a 1 921 14652
a 1 930 10852
a 1 931 3406
a 1 932 7571
a 1 935 10962
a 1 941 4633
a 1 942 34093
a 1 943 33320
a 1 946 12756
a 1 947 46489
a 1 949 24344
a 1 950 55262
a 1 956 13020
a 1 959 25101
a 1 963 5382
a 1 966 13738
a 1 970 10727
a 1 977 4233
a 1 982 20320
a 1 983 15413
a 1 988 17597
a 2 13 7323
a 2 26 3519
a 2 60 15
a 2 61 8358
a 2 88 10074
a 2 110 208
a 2 114 3725
a 2 129 4244
a 2 145 1473
a 2 177 4119
a 2 208 37
a 2 221 4306
a 2 224 1627
a 2 233 1798
a 2 235 1741
a 2 259 5687
a 2 274 246
a 2 279 6692
a 2 312 1218
a 2 332 456
a 2 338 3601
a 2 342 3171
a 2 344 2103
a 2 353 3742
a 2 357 2624
a 2 370 3929
a 2 389 4327
a 2 407 2894
a 2 435 3190
a 2 482 1454
a 2 500 3030
a 2 512 32
a 2 528 2056
a 2 531 183
a 2 589 1822
a 2 598 145
a 2 606 1381
a 2 623 630
a 2 625 4402
a 2 630 4122
a 2 707 1452
a 2 714 6992
a 2 743 343
a 2 753 2918
a 2 780 2965
a 2 833 1078
a 2 844 1116
a 2 850 6435
a 2 957 346
a 2 983 3441
a 2 993 1723
a 3 0 5612
a 3 5 1746
a 3 12 13141
a 3 13 20340
a 3 14 60892
a 3 18 15706
a 3 25 16592
a 3 26 73596
a 3 28 27249
a 3 29 23532
a 3 30 32389
a 3 34 27950
a 3 36 23412
a 3 41 23934
a 3 42 3348
a 3 48 60262
a 3 60 7502
a 3 62 334
a 3 64 47909
a 3 70 17267
a 3 71 4408
a 3 79 16235
a 3 82 61275
a 3 83 44831
a 3 85 2918
a 3 86 46384
a 3 88 57863
a 3 96 27966
a 3 101 40846
a 3 102 4458
a 3 110 69789
a 3 112 5166
a 3 114 8272
a 3 115 5025
a 3 117 1669
a 3 120 27697
a 3 125 51744
a 3 127 8271
a 3 128 11745
a 3 129 70548
a 3 131 57626
a 3 132 42426
a 3 133 13482
a 3 135 25409
a 3 137 62689
a 3 142 22214
a 3 145 38879
a 3 148 30455
a 3 152 12633
a 3 154 19325
a 3 155 20018
a 3 159 7538
a 3 161 59483
a 3 165 21569
a 3 168 4787
a 3 169 31826
a 3 171 12602
a 3 172 7005
a 3 176 17207
a 3 179 244
a 3 180 22471
a 3 185 26374
a 3 189 10777
a 3 191 21704
a 3 192 11774
a 3 194 3498
a 3 197 9388
a 3 198 37168
a 3 199 5575
a 3 206 15685
a 3 212 2884
a 3 216 63707
a 3 219 7138
a 3 221 73395
a 3 224 43000
a 3 225 41625
a 3 233 44470
a 3 234 9980
a 3 235 48047
a 3 238 12473
a 3 243 29345
a 3 245 829
a 3 260 2535
a 3 261 3577
a 3 266 36180
a 3 267 665
a 3 268 1517
a 3 270 61525
a 3 275 28488
a 3 276 879
a 3 277 23698
a 3 278 6376
a 3 282 11100
a 3 284 5335
a 3 290 2592
a 3 291 15254
a 3 293 1798
a 3 297 32991
a 3 298 3155
a 3 306 19855
a 3 308 23587
a 3 309 30575
a 3 313 32752
a 3 314 25431
a 3 316 5025
a 3 317 36883
a 3 318 18923
a 3 321 11793
a 3 322 5862
a 3 323 10775
a 3 326 20390
a 3 327 13991
a 3 332 10400
a 3 334 403
a 3 338 6024
a 3 341 4369
a 3 342 21604
a 3 344 8029
a 3 347 20968
a 3 348 9250
a 3 358 809
a 3 363 198
a 3 365 37025
a 3 370 25624
a 3 381 6170
a 3 382 34111
a 3 385 6482
a 3 386 33216
a 3 388 14533
a 3 391 3048
a 3 400 22296
a 3 403 38111
a 3 404 29582
a 3 407 53551
a 3 409 7315
a 3 414 2667
a 3 418 5266
a 3 420 22027
a 3 421 26925
a 3 426 63263
a 3 427 11448
a 3 429 14005
a 3 435 47345
a 3 442 7088
a 3 444 830
a 3 446 27697
a 3 448 701
a 3 451 5581
a 3 453 4705
a 3 458 2778
a 3 460 56982
a 3 464 17307
a 3 465 35
a 3 466 15931
a 3 468 5145
a 3 476 55880
a 3 485 3920
a 3 489 40228
a 3 491 14941
a 3 495 6264
a 3 498 15311
a 3 500 29751
a 3 505 45956
a 3 506 38825
a 3 507 35488
a 3 508 21901
a 3 512 1616
a 3 516 1417
a 3 519 8203
a 3 521 56323
a 3 524 40249
a 3 525 57032
a 3 528 21568
a 3 531 55222
a 3 540 2286
a 3 541 18479
a 3 542 5985
a 3 544 2627
a 3 546 1313
a 3 548 39294
a 3 550 749
a 3 551 25261
a 3 559 32880
a 3 561 22217
a 3 563 44151
a 3 567 929
a 3 570 3952
a 3 578 66791
a 3 581 3234
a 3 584 10163
a 3 589 63400
a 3 591 16387
a 3 593 4213
a 3 594 34698
a 3 596 21305
a 3 597 22954
a 3 598 69735
a 3 605 30799
a 3 606 66416
a 3 609 18793
a 3 610 701
a 3 625 55232
a 3 629 25132
a 3 630 9822
a 3 633 40303
a 3 638 23270
a 3 643 13635
a 3 644 919
a 3 645 32232
a 3 658 17355
a 3 667 23627
a 3 672 13830
a 3 675 2739
a 3 679 28384
a 3 682 6643
a 3 686 16099
a 3 690 44067
a 3 691 36567
a 3 692 3091
a 3 695 11849
a 3 697 47663
a 3 698 3987
a 3 704 20959
a 3 706 40296
a 3 716 14661
a 3 717 10155
a 3 726 60097
a 3 727 18041
a 3 728 4890
a 3 731 5950
a 3 743 62490
a 3 749 44027
a 3 750 57547
a 3 754 15077
a 3 756 22529
a 3 761 70529
a 3 763 13985
a 3 765 350
a 3 766 32336
a 3 768 36958
a 3 769 11093
a 3 774 3121
a 3 775 146
a 3 777 23559
a 3 780 16390
a 3 784 9160
a 3 790 7720
a 3 792 7582
a 3 809 3471
a 3 810 16886
a 3 813 23252
a 3 815 1801
a 3 825 10074
a 3 832 23524
a 3 836 5702
a 3 837 9028
a 3 841 19907
a 3 843 55598
a 3 846 39944
a 3 848 16300
a 3 851 8525
a 3 853 7785
a 3 868 42954
a 3 870 21871
a 3 878 3350
a 3 880 2041
a 3 883 68134
a 3 884 18788
a 3 889 20545
a 3 890 7926
a 3 891 42285
a 3 895 13159
a 3 897 24067
a 3 900 2064
a 3 906 25751
a 3 907 1557
a 3 908 15504
a 3 909 2676
a 3 910 766
a 3 912 8045
a 3 913 20721
a 3 914 22033
a 3 915 52934
a 3 924 43986
a 3 927 1630
a 3 932 26762
a 3 936 3570
a 3 941 31809
a 3 942 3142
a 3 943 57949
a 3 944 21262
a 3 947 61687
a 3 949 41644
a 3 951 4435
a 3 957 10571
a 3 958 4001
a 3 959 7560
a 3 963 22330
a 3 966 52327
a 3 967 6570
a 3 972 10951
a 3 977 30091
a 3 979 21316
a 3 983 1626
a 3 990 3219
a 3 993 5961
a 3 997 36120
a 3 999 1545
a 4 13 2972
a 4 26 25799
a 4 31 15723
a 4 34 5887
a 4 42 366
a 4 74 3101
a 4 82 17678
a 4 86 1587
a 4 104 12390
a 4 110 16831
a 4 111 1959
a 4 114 18768
a 4 119 13739
a 4 125 22144
a 4 148 6195
a 4 151 140
a 4 161 7714
a 4 177 22634
a 4 191 9752
a 4 199 9991
a 4 216 17830
a 4 232 5900
a 4 235 34439
a 4 243 3445
a 4 257 8833
a 4 266 6457
a 4 270 11615
a 4 278 2997
a 4 279 4435
a 4 281 7160
a 4 286 8393
a 4 309 11474
a 4 312 15142
a 4 313 4088
a 4 321 2956
a 4 326 12009
a 4 343 28599
a 4 344 14960
a 4 353 21718
a 4 357 53
a 4 378 2240
a 4 389 342
a 4 393 12666
a 4 400 962
a 4 421 6163
a 4 427 6459
a 4 435 3924
a 4 446 6360
a 4 450 2196
a 4 453 7117
a 4 455 1383
a 4 460 13348
a 4 464 7411
a 4 466 12399
a 4 482 19324
a 4 492 12399
a 4 493 13538
a 4 500 3839
a 4 502 11956
a 4 505 20554
a 4 507 13379
a 4 518 19740
a 4 521 18701
a 4 525 11042
a 4 528 21393
a 4 539 1987
a 4 554 4037
a 4 559 5063
a 4 570 10930
a 4 583 733
a 4 589 11955
a 4 600 4258
a 4 606 23744
a 4 629 8941
a 4 630 12881
a 4 638 2000
a 4 643 5310
a 4 645 5506
a 4 652 3920
a 4 663 1787
a 4 667 7634
a 4 673 9101
a 4 680 15039
a 4 689 5706
a 4 697 3734
a 4 707 13699
a 4 712 9897
a 4 714 4065
a 4 716 620
a 4 733 5815
a 4 734 7187
a 4 736 5502
a 4 743 18045
a 4 745 2143
a 4 749 6135
a 4 750 6094
a 4 756 15103
a 4 763 1288
a 4 768 123
a 4 777 5320
a 4 780 4946
a 4 784 834
a 4 803 7310
a 4 804 10564
a 4 808 263
a 4 823 20441
a 4 833 11978
a 4 839 8131
a 4 843 18892
a 4 883 2939
a 4 885 1913
a 4 886 13672
a 4 890 1274
a 4 901 19976
a 4 903 231
a 4 915 10446
a 4 924 22474
a 4 935 5797
a 4 949 1827
a 4 957 6167
a 4 959 4052
a 4 993 11327
a 4 997 6593
a 5 1 2773
a 5 2 21482
a 5 6 16187
a 5 9 8948
a 5 13 27604
a 5 14 38009
a 5 18 14046
a 5 20 8177
a 5 21 21548
a 5 25 15211
a 5 26 43746
a 5 31 12049
a 5 41 7014
a 5 42 20710
a 5 44 509
a 5 59 9434
a 5 60 29694
a 5 61 16597
a 5 62 3254
a 5 63 1096
a 5 66 1937
a 5 69 46745
a 5 76 6260
a 5 82 49126
a 5 88 58089
a 5 100 333
a 5 101 12201
a 5 109 2643
a 5 110 17314
a 5 113 36676
a 5 117 530
a 5 119 31421
a 5 127 29013
a 5 132 25764
a 5 135 5519
a 5 137 49805
a 5 142 3626
a 5 148 3255
a 5 150 6624
a 5 151 22005
a 5 159 1446
a 5 165 12723
a 5 169 3206
a 5 172 516
a 5 174 19777
a 5 176 18498
a 5 177 16640
a 5 180 3777
a 5 185 23785
a 5 192 1124
a 5 208 53966
a 5 215 13216
a 5 216 44361
a 5 219 6297
a 5 221 53882
a 5 222 4860
a 5 223 7262
a 5 224 24438
a 5 225 18853
a 5 226 2917
a 5 227 6687
a 5 231 16253
a 5 232 11291
a 5 242 906
a 5 244 9026
a 5 247 25919
a 5 249 12819
a 5 253 4373
a 5 257 46483
a 5 259 35939
a 5 266 2248
a 5 273 2982
a 5 274 5695
a 5 279 20025
a 5 281 55182
a 5 286 14966
a 5 290 21846
a 5 293 562
a 5 295 4671
a 5 297 12756
a 5 299 15616
a 5 302 16687
a 5 306 3083
a 5 308 6941
a 5 313 25333
a 5 321 2578
a 5 326 54559
a 5 327 936
a 5 329 340
a 5 332 26415
a 5 334 785
a 5 341 24947
a 5 342 13428
a 5 343 58230
a 5 344 46975
a 5 347 1979
a 5 351 23898
a 5 352 24931
a 5 356 288
a 5 358 19120
a 5 363 1112
a 5 365 22598
a 5 378 6709
a 5 379 3193
a 5 382 10097
a 5 389 60652
a 5 397 7722
a 5 400 29732
a 5 420 18794
a 5 421 47323
a 5 427 33534
a 5 431 30558
a 5 435 23516
a 5 444 1161
a 5 446 26258
a 5 450 9127
a 5 453 30629
a 5 455 25970
a 5 458 8129
a 5 461 4894
a 5 462 364
a 5 471 25891
a 5 489 10730
a 5 498 9056
a 5 500 17439
a 5 506 9459
a 5 507 5773
a 5 508 5305
a 5 517 24580
a 5 521 42452
a 5 524 25820
a 5 525 50627
a 5 530 593
a 5 531 11123
a 5 540 3017
a 5 541 3628
a 5 543 3778
a 5 548 36730
a 5 549 205
a 5 551 13857
a 5 554 39887
a 5 573 7655
a 5 579 2685
a 5 581 4867
a 5 582 14057
a 5 596 3777
a 5 607 11943
a 5 613 7029
a 5 614 8176
a 5 626 10621
a 5 632 31120
a 5 633 6437
a 5 638 41490
a 5 643 15079
a 5 645 6727
a 5 647 11404
a 5 651 7789
a 5 655 1449
a 5 656 2689
a 5 658 13881
a 5 669 736
a 5 672 2391
a 5 679 14372
a 5 682 4224
a 5 689 39275
a 5 691 32275
a 5 693 10738
a 5 694 868
a 5 695 3354
a 5 706 5617
a 5 712 36217
a 5 716 1970
a 5 719 2364
a 5 721 10108
a 5 736 34394
a 5 739 1846
a 5 743 28094
a 5 744 4663
a 5 749 24701
a 5 753 28546
a 5 766 17124
a 5 769 9036
a 5 777 18888
a 5 780 8025
a 5 790 7154
a 5 798 12237
a 5 803 34731
a 5 804 41867
a 5 810 8866
a 5 828 6437
a 5 833 694
a 5 837 737
a 5 842 1039
a 5 843 2320
a 5 844 16569
a 5 846 29332
a 5 848 9125
a 5 851 13913
a 5 857 3337
a 5 859 14365
a 5 863 12895
a 5 864 8119
a 5 867 6276
a 5 878 3697
a 5 880 1215
a 5 883 50121
a 5 885 8211
a 5 886 18124
a 5 896 9562
a 5 897 42807
a 5 901 58328
a 5 905 4551
a 5 906 25509
a 5 915 55771
a 5 930 312
a 5 931 56282
a 5 935 17773
a 5 947 2487
a 5 949 14049
a 5 957 24544
a 5 959 33967
a 5 966 11981
a 5 973 15403
a 5 977 14740
a 5 981 4665
a 5 982 45970
a 5 983 40558
a 5 988 14708
a 5 997 24864
a 6 2 3602
a 6 9 6036
a 6 21 10361
a 6 26 20683
a 6 31 12178
a 6 36 11828
a 6 48 17539
a 6 52 877
a 6 61 13393
a 6 64 19636
a 6 69 22990
a 6 80 23437
a 6 83 998
a 6 86 6842
a 6 101 19340
a 6 110 1315
a 6 111 14795
a 6 112 12447
a 6 115 10836
a 6 119 42044
a 6 120 14975
a 6 127 6777
a 6 133 3988
a 6 135 5012
a 6 141 29413
a 6 145 8792
a 6 148 7093
a 6 152 10115
a 6 154 13708
a 6 155 1311
a 6 169 23948
a 6 174 6611
a 6 176 2043
a 6 185 4842
a 6 191 16537
a 6 198 4988
a 6 199 12189
a 6 220 2532
a 6 221 27353
a 6 224 42355
a 6 235 44429
a 6 242 2789
a 6 244 8874
a 6 247 3939
a 6 249 3882
a 6 253 1186
a 6 270 9981
a 6 271 18895
a 6 273 228
a 6 274 9611
a 6 278 8936
a 6 281 30167
a 6 282 2085
a 6 291 5810
a 6 294 10971
a 6 297 241
a 6 299 527
a 6 309 5565
a 6 310 4915
a 6 312 3970
a 6 326 43162
a 6 338 35751
a 6 341 1421
a 6 343 29368
a 6 344 17621
a 6 352 11553
a 6 357 24729
a 6 382 2190
a 6 384 3811
a 6 386 22057
a 6 388 4517
a 6 407 23269
a 6 420 6397
a 6 421 2198
a 6 426 14948
a 6 450 33873
a 6 455 12027
a 6 460 1939
a 6 470 23512
a 6 491 3612
a 6 512 315
a 6 515 5283
a 6 517 2633
a 6 521 1101
a 6 523 27380
a 6 524 12358
a 6 528 12254
a 6 531 15960
a 6 539 5866
a 6 563 1743
a 6 573 3583
a 6 582 10757
a 6 587 16186
a 6 597 13607
a 6 598 25371
a 6 600 6192
a 6 605 1272
a 6 606 18563
a 6 611 19250
a 6 621 5500
a 6 623 16474
a 6 629 18462
a 6 632 25620
a 6 633 2858
a 6 636 15320
a 6 638 7131
a 6 645 6614
a 6 647 7319
a 6 651 470
a 6 656 9526
a 6 668 22259
a 6 680 20278
a 6 689 16231
a 6 691 20965
a 6 697 3624
a 6 701 4704
a 6 702 25148
a 6 704 7275
a 6 706 5263
a 6 712 8259
a 6 719 15026
a 6 721 413
a 6 724 13751
a 6 726 17540
a 6 732 14084
a 6 733 3522
a 6 734 9278
a 6 736 17059
a 6 749 2613
a 6 750 27600
a 6 756 1323
a 6 761 27747
a 6 768 7601
a 6 769 1115
a 6 784 1615
a 6 803 12097
a 6 808 6736
a 6 835 14356
a 6 836 8528
a 6 846 2828
a 6 864 9677
a 6 883 3518
a 6 885 11742
a 6 886 12519
a 6 890 5928
a 6 897 10748
a 6 901 38464
a 6 903 5921
a 6 904 242
a 6 906 8830
a 6 914 1361
a 6 915 29869
a 6 917 102
a 6 924 9449
a 6 935 13179
a 6 937 494
a 6 941 6894
a 6 942 8244
a 6 943 9780
a 6 956 5934
a 6 957 33205
a 6 970 6901
a 6 977 1860
a 6 979 5977
a 6 982 18235
a 6 988 830
a 6 993 17150
a 7 0 5634
a 7 2 5046
a 7 6 10680
a 7 9 42841
a 7 14 38559
a 7 18 40052
a 7 19 7266
a 7 20 26155
a 7 26 3127
a 7 29 20646
a 7 31 32482
a 7 42 20505
a 7 44 21453
a 7 48 9596
a 7 52 23471
a 7 54 11783
a 7 61 54966
a 7 69 71720
a 7 70 2378
a 7 71 7429
a 7 76 32810
a 7 81 13509
a 7 82 65805
a 7 85 24335
a 7 86 16625
a 7 98 7530
a 7 101 60118
a 7 111 11540
a 7 114 42172
a 7 117 13074
a 7 119 20388
a 7 124 5028
a 7 126 1356
a 7 127 12864
a 7 129 82075
a 7 132 6801
a 7 133 46824
a 7 135 6998
a 7 136 17875
a 7 137 33149
a 7 139 29221
a 7 142 17492
a 7 150 87
a 7 151 30285
a 7 152 25601
a 7 155 15781
a 7 157 39660
a 7 159 14885
a 7 165 20782
a 7 168 9886
a 7 169 20088
a 7 172 16123
a 7 174 39921
a 7 176 14959
a 7 185 1480
a 7 189 14056
a 7 191 18048
a 7 192 14066
a 7 199 22057
a 7 202 14415
a 7 207 1049
a 7 208 48506
a 7 219 10454
a 7 221 79427
a 7 223 33981
a 7 224 30778
a 7 226 5920
a 7 232 19818
a 7 234 15405
a 7 246 289
a 7 253 9122
a 7 256 6523
a 7 261 8175
a 7 262 13307
a 7 263 10083
a 7 267 1443
a 7 270 43014
a 7 271 20303
a 7 273 749
a 7 274 1880
a 7 275 37947
a 7 279 1791
a 7 281 64664
a 7 283 7546
a 7 286 47114
a 7 291 654
a 7 293 18551
a 7 295 27870
a 7 299 9809
a 7 306 3264
a 7 310 30817
a 7 312 65241
a 7 313 39455
a 7 314 11577
a 7 326 22906
a 7 332 47968
a 7 336 6461
a 7 343 7306
a 7 344 43731
a 7 352 29332
a 7 356 14051
a 7 365 11403
a 7 370 45888
a 7 378 63085
a 7 382 13080
a 7 385 8639
a 7 391 11771
a 7 393 50304
a 7 394 11052
a 7 399 631
a 7 400 4617
a 7 404 24107
a 7 426 17012
a 7 427 34942
a 7 429 17250
a 7 431 31533
a 7 438 2812
a 7 442 12620
a 7 443 31843
a 7 447 216
a 7 450 45118
a 7 453 53156
a 7 464 30754
a 7 466 9667
a 7 471 23246
a 7 472 2042
a 7 476 18210
a 7 479 30664
a 7 482 60150
a 7 493 7982
a 7 496 598
a 7 498 5228
a 7 504 10363
a 7 505 43045
a 7 506 15513
a 7 513 2200
a 7 514 4015
a 7 515 34857
a 7 516 1091
a 7 517 35572
a 7 518 9237
a 7 519 3509
a 7 521 36305
a 7 524 29317
a 7 525 42283
a 7 530 12509
a 7 531 61480
a 7 532 72
a 7 539 37966
a 7 540 8268
a 7 542 14005
a 7 543 5999
a 7 548 44075
a 7 549 5903
a 7 554 42039
a 7 555 483
a 7 559 50214
a 7 563 33657
a 7 566 3177
a 7 573 38131
a 7 578 59124
a 7 585 4396
a 7 587 530
a 7 589 12753
a 7 593 18114
a 7 594 37550
a 7 595 846
a 7 596 29157
a 7 599 7230
a 7 600 43770
a 7 605 3156
a 7 606 40264
a 7 609 19442
a 7 611 58565
a 7 612 23703
a 7 613 2334
a 7 614 27289
a 7 625 80342
a 7 628 32310
a 7 630 58650
a 7 639 2897
a 7 642 2962
a 7 644 34568
a 7 648 13875
a 7 651 38272
a 7 659 3382
a 7 669 5879
a 7 672 14410
a 7 673 61425
