c Example graph converted from input format to desired format
p sp 1000 200120
a 0 848 79430
a 0 849 22620
a 0 850 69220
a 0 851 101840
a 0 854 4486
a 0 855 10596
a 0 857 30067
a 0 864 45714
a 0 866 35855
a 0 867 4758
a 0 873 64955
a 0 874 87525
a 0 875 8010
a 0 878 60253
a 0 879 18354
a 0 881 56153
a 0 886 82632
a 0 887 1016
a 0 892 6922
a 0 902 430
a 0 905 137
a 0 906 60391
a 0 907 17536
a 0 908 60055
a 0 909 65467
a 0 913 1559
a 0 914 69802
a 0 921 152
a 0 923 53887
a 0 931 39094
a 0 939 56118
a 0 941 31249
a 0 943 1766
a 0 945 109991
a 0 953 94456
a 0 955 109043
a 0 956 56042
a 0 958 6088
a 0 963 2514
a 0 964 9749
a 0 965 20819
a 0 966 5232
a 0 967 53128
a 0 972 47683
a 0 975 45050
a 0 976 33739
a 0 979 16370
a 0 985 75225
a 0 986 106901
a 0 989 10068
a 0 992 14192
a 0 995 54295
a 0 996 297
a 0 997 16090
a 1 4 23597
a 1 8 60601
a 1 9 10161
a 1 13 15975
a 1 14 28906
a 1 15 56730
a 1 16 9431
a 1 18 32484
a 1 19 30213
a 1 20 43795
a 1 21 64966
a 1 23 4151
a 1 25 4178
a 1 28 17717
a 1 32 6540
a 1 33 52111
a 1 38 60988
a 1 46 4127
a 1 47 20190
a 1 49 64493
a 1 53 46213
a 1 55 9290
a 1 68 80763
a 1 70 78015
a 1 71 39849
a 1 73 35361
a 1 77 9931
a 1 80 34586
a 1 81 61938
a 1 82 2096
a 1 86 4940
a 1 87 27010
a 1 91 4956
a 1 94 1036
a 1 97 12187
a 1 98 10747
a 1 100 32663
a 1 102 17825
a 1 105 94715
a 1 106 16916
a 1 107 45680
a 1 110 19767
a 1 111 21392
a 1 112 63961
a 1 114 39869
a 1 118 16651
a 1 119 85619
a 1 120 14712
a 1 121 66025
a 1 125 27015
a 1 128 8515
a 1 131 13869
a 1 139 21342
a 1 140 9224
a 1 143 8259
a 1 145 59653
a 1 149 913
a 1 151 27372
a 1 157 4962
a 1 161 54562
a 1 163 21828
a 1 165 30435
a 1 166 74050
a 1 168 20550
a 1 169 16061
a 1 170 31815
a 1 172 4995
a 1 177 89145
a 1 182 77083
a 1 187 1100
a 1 191 15724
a 1 192 89085
a 1 193 51644
a 1 194 1090
a 1 198 17978
a 1 200 8660
a 1 205 6426
a 1 206 21708
a 1 208 51551
a 1 213 48533
a 1 216 62056
a 1 217 111487
a 1 218 40765
a 1 219 2140
a 1 223 20039
a 1 228 8803
a 1 231 54069
a 1 232 13213
a 1 233 55825
a 1 235 13667
a 1 237 38074
a 1 239 2810
a 1 241 7605
a 1 243 4224
a 1 246 2112
a 1 248 7580
a 1 253 27755
a 1 257 56350
a 1 258 5974
a 1 259 5672
a 1 260 5711
a 1 264 40062
a 1 268 7802
a 1 269 8470
a 1 270 1546
a 1 273 4752
a 1 274 54823
a 1 275 23944
a 1 278 36481
a 1 279 529
a 1 281 25079
a 1 284 15890
a 1 286 46762
a 1 288 347
a 1 289 8372
a 1 290 81825
a 1 291 10769
a 1 293 4882
a 1 295 57145
a 1 297 73238
a 1 301 85498
a 1 302 29285
a 1 305 534
a 1 306 15271
a 1 308 1407
a 1 310 3396
a 1 311 7150
a 1 313 25581
a 1 314 34952
a 1 316 66536
a 1 319 6792
a 1 325 734
a 1 328 99495
a 1 329 34396
a 1 331 46542
a 1 333 29834
a 1 335 46115
a 1 338 74770
a 1 339 111619
a 1 340 32652
a 1 352 48273
a 1 353 66005
a 1 358 23552
a 1 361 13057
a 1 364 75734
a 1 366 6374
a 1 367 5708
a 1 372 68157
a 1 374 2288
a 1 377 33348
a 1 383 19268
a 1 384 21576
a 1 391 26923
a 1 406 34460
a 1 407 27996
a 1 408 15472
a 1 409 77541
a 1 410 28798
a 1 413 30623
a 1 415 88823
a 1 418 6248
a 1 420 19675
a 1 424 15920
a 1 425 3230
a 1 426 59730
a 1 433 4105
a 1 441 77630
a 1 444 4944
a 1 447 74079
a 1 449 17788
a 1 450 27629
a 1 454 72633
a 1 455 1086
a 1 459 32937
a 1 461 5204
a 1 467 83134
a 1 470 33255
a 1 473 15389
a 1 476 9280
a 1 480 12709
a 1 481 25195
a 1 485 578
a 1 488 3331
a 1 489 2050
a 1 494 26177
a 1 496 11388
a 1 501 22113
a 1 504 56071
a 1 505 10134
a 1 511 11746
a 1 518 3484
a 1 520 33377
a 1 521 12392
a 1 524 29297
a 1 526 19322
a 1 530 16204
a 1 531 36003
a 1 532 37029
a 1 533 2761
a 1 536 42810
a 1 538 62078
a 1 543 23495
a 1 546 4922
a 1 547 66318
a 1 550 382
a 1 552 23042
a 1 554 72431
a 1 556 13900
a 1 561 22765
a 1 567 2909
a 1 570 13243
a 1 572 1523
a 1 574 5775
a 1 578 526
a 1 580 49252
a 1 581 40139
a 1 584 11739
a 1 587 32330
a 1 591 455
a 1 593 92
a 1 598 22607
a 1 601 888
a 1 605 26664
a 1 608 48522
a 1 609 45416
a 1 612 58507
a 1 616 43391
a 1 621 28021
a 1 623 50576
a 1 625 22774
a 1 632 30950
a 1 636 69858
a 1 638 32646
a 1 640 77975
a 1 641 38477
a 1 646 63814
a 1 651 66023
a 1 653 1870
a 1 654 76254
a 1 660 19804
a 1 664 20036
a 1 665 2629
a 1 667 8675
a 1 670 80995
a 1 672 60633
a 1 674 79563
a 1 676 13990
a 1 679 3125
a 1 681 14629
a 1 683 37455
a 1 685 7788
a 1 689 38247
a 1 693 39679
a 1 694 22942
a 1 704 3502
a 1 705 61654
a 1 709 6642
a 1 712 50711
a 1 720 63988
a 1 724 69244
a 1 729 12782
a 1 732 33856
a 1 733 21369
a 1 740 429
a 1 744 18626
a 1 745 46504
a 1 747 68487
a 1 751 13812
a 1 757 12652
a 1 759 16267
a 1 762 63537
a 1 765 24902
a 1 767 42758
a 1 771 3866
a 1 775 49961
a 1 778 17594
a 1 779 104194
a 1 782 36841
a 1 785 9949
a 1 786 23159
a 1 790 39600
a 1 794 2094
a 1 798 43226
a 1 800 16212
a 1 803 24060
a 1 805 33358
a 1 806 61317
a 1 807 69917
a 1 808 81067
a 1 809 19398
a 1 824 12141
a 1 826 13090
a 1 827 117500
a 1 828 52182
a 1 833 2434
a 1 838 1765
a 1 853 28139
a 1 855 10553
a 1 858 12186
a 1 860 2838
a 1 861 12926
a 1 864 1098
a 1 865 3695
a 1 869 1018
a 1 871 37708
a 1 872 694
a 1 879 1132
a 1 880 29677
a 1 881 17018
a 1 888 24652
a 1 894 5805
a 1 897 46558
a 1 904 75212
a 1 917 82854
a 1 918 76279
a 1 922 22445
a 1 931 31514
a 1 932 3092
a 1 934 11581
a 1 942 42326
a 1 945 27477
a 1 947 33381
a 1 949 46
a 1 956 2465
a 1 958 64558
a 1 960 63260
a 1 965 11307
a 1 966 7732
a 1 970 13699
a 1 974 5962
a 1 976 17810
a 1 981 31068
a 1 982 35971
a 1 984 40897
a 1 986 1440
a 1 987 5858
a 1 990 23923
a 1 994 7937
a 1 995 40513
a 1 997 85421
a 1 998 14722
a 2 12 20246
a 2 15 11936
a 2 18 11803
a 2 20 23999
a 2 28 46272
a 2 30 4103
a 2 32 3112
a 2 36 6793
a 2 43 30114
a 2 47 10050
a 2 48 22821
a 2 49 9653
a 2 52 3198
a 2 55 9865
a 2 58 134
a 2 66 47597
a 2 67 11974
a 2 80 4787
a 2 81 12851
a 2 88 44474
a 2 102 8735
a 2 105 2258
a 2 112 27895
a 2 118 6678
a 2 119 9687
a 2 125 2704
a 2 129 275
a 2 134 5727
a 2 136 14497
a 2 143 5192
a 2 154 36421
a 2 156 187
a 2 159 35410
a 2 160 31269
a 2 161 3229
a 2 162 304
a 2 165 7538
a 2 168 9679
a 2 171 2509
a 2 175 13100
a 2 179 31663
a 2 181 5321
a 2 186 292
a 2 192 40765
a 2 195 3600
a 2 200 9949
a 2 206 21626
a 2 212 44669
a 2 216 332
a 2 217 9352
a 2 237 46053
a 2 246 24672
a 2 247 15195
a 2 251 3221
a 2 260 3092
a 2 272 28219
a 2 274 15277
a 2 280 29100
a 2 286 9652
a 2 287 16474
a 2 288 52284
a 2 296 5863
a 2 297 19016
a 2 299 15858
a 2 309 5629
a 2 311 827
a 2 315 3049
a 2 323 251
a 2 328 21366
a 2 333 13361
a 2 338 16565
a 2 339 7781
a 2 343 34238
a 2 344 18780
a 2 346 4326
a 2 352 30415
a 2 354 5471
a 2 361 5509
a 2 364 43621
a 2 376 9443
a 2 385 5265
a 2 388 12853
a 2 393 2008
a 2 395 784
a 2 398 6928
a 2 402 2625
a 2 405 6642
a 2 410 13002
a 2 415 35994
a 2 417 9718
a 2 423 22664
a 2 426 6392
a 2 430 699
a 2 432 3851
a 2 441 40009
a 2 445 38373
a 2 447 1671
a 2 450 49872
a 2 468 5039
a 2 473 18492
a 2 477 1222
a 2 484 8027
a 2 485 11167
a 2 487 3390
a 2 491 3417
a 2 495 16846
a 2 497 2261
a 2 507 35781
a 2 509 5244
a 2 524 39775
a 2 527 4881
a 2 538 14303
a 2 553 14082
a 2 554 1423
a 2 555 6398
a 2 561 6673
a 2 562 13378
a 2 573 34072
a 2 576 10444
a 2 579 2748
a 2 580 2348
a 2 586 6035
a 2 589 24056
a 2 591 320
a 2 595 908
a 2 596 6723
a 2 601 24238
a 2 603 21637
a 2 605 11481
a 2 619 13187
a 2 622 19838
a 2 629 4746
a 2 630 21485
a 2 635 45501
a 2 637 29178
a 2 646 32238
a 2 658 6962
a 2 664 18633
a 2 667 1093
a 2 670 3706
a 2 672 11604
a 2 674 52330
a 2 678 10580
a 2 681 4570
a 2 686 3097
a 2 693 37682
a 2 703 32149
a 2 720 15413
a 2 725 11147
a 2 729 20540
a 2 730 1421
a 2 741 14978
a 2 743 14583
a 2 747 8593
a 2 758 22956
a 2 788 32307
a 2 789 17548
a 2 796 13756
a 2 807 39989
a 2 810 750
a 2 820 28
a 2 826 19280
a 2 830 1218
a 2 838 14654
a 2 840 4868
a 2 844 31821
a 2 848 39955
a 2 849 2883
a 2 850 7574
a 2 851 37532
a 2 866 1983
a 2 874 9733
a 2 876 3357
a 2 882 3049
a 2 893 2487
a 2 894 31791
a 2 896 6222
a 2 897 38786
a 2 901 14108
a 2 906 3511
a 2 907 13505
a 2 911 35102
a 2 913 7225
a 2 916 2063
a 2 927 12388
a 2 937 23342
a 2 938 1062
a 2 946 8753
a 2 955 10200
a 2 958 3912
a 2 977 23598
a 2 978 46241
a 2 984 6414
a 2 995 28947
a 3 11 792
a 3 21 74137
a 3 25 24206
a 3 32 49675
a 3 35 1698
a 3 36 33432
a 3 37 78449
a 3 40 73031
a 3 41 39300
a 3 42 5334
a 3 46 42756
a 3 48 17285
a 3 49 23431
a 3 50 30139
a 3 54 3711
a 3 58 43234
a 3 64 6648
a 3 67 93531
a 3 68 21719
a 3 69 35252
a 3 71 99109
a 3 76 12333
a 3 77 19854
a 3 82 34798
a 3 83 3452
a 3 85 7408
a 3 89 15887
a 3 96 650
a 3 99 5642
a 3 101 104790
a 3 102 40808
a 3 106 59652
a 3 109 16195
a 3 114 82339
a 3 115 19923
a 3 116 12798
a 3 118 72742
a 3 122 20824
a 3 125 86755
a 3 128 12998
a 3 129 102236
a 3 134 57616
a 3 140 366
a 3 145 71490
a 3 146 56280
a 3 148 6664
a 3 159 8739
a 3 168 76619
a 3 170 48441
a 3 173 66033
a 3 175 15086
a 3 176 32955
a 3 178 8589
a 3 181 32639
a 3 188 46856
a 3 191 24236
a 3 193 62990
a 3 198 7474
a 3 201 25125
a 3 203 2240
a 3 209 54755
a 3 210 3644
a 3 211 3291
a 3 212 57976
a 3 213 69317
a 3 216 73619
a 3 217 33330
a 3 219 3338
a 3 221 69495
a 3 228 8192
a 3 232 17998
a 3 234 84332
a 3 236 7112
a 3 237 58127
a 3 239 7181
a 3 242 315
a 3 243 4240
a 3 244 92291
a 3 247 10047
a 3 250 25536
a 3 251 40073
a 3 255 766
a 3 257 21500
a 3 260 859
a 3 264 29420
a 3 266 4181
a 3 272 41510
a 3 276 78351
a 3 277 13202
a 3 279 1311
a 3 282 56095
a 3 285 50894
a 3 296 33923
a 3 298 56583
a 3 302 119038
a 3 303 14721
a 3 311 60965
a 3 312 15792
a 3 314 60079
a 3 317 7226
a 3 320 82284
a 3 325 8450
a 3 332 8641
a 3 334 39127
a 3 335 60614
a 3 343 56472
a 3 344 13389
a 3 345 1099
a 3 347 30636
a 3 349 132312
a 3 353 55978
a 3 355 3874
a 3 357 16762
a 3 362 2459
a 3 365 15964
a 3 366 93728
a 3 368 35449
a 3 376 35244
a 3 378 9528
a 3 379 20666
a 3 382 8917
a 3 383 42477
a 3 385 5644
a 3 387 25068
a 3 392 63006
a 3 394 13334
a 3 396 2632
a 3 397 2893
a 3 400 44400
a 3 405 22518
a 3 406 39356
a 3 409 26890
a 3 413 57227
a 3 415 19441
a 3 419 6601
a 3 422 14622
a 3 424 6861
a 3 425 12880
a 3 426 69878
a 3 428 18380
a 3 441 99939
a 3 444 63133
a 3 446 83904
a 3 447 47337
a 3 450 113981
a 3 451 10
a 3 452 14356
a 3 454 82364
a 3 456 15911
a 3 457 79472
a 3 460 37369
a 3 463 3472
a 3 466 13610
a 3 467 57448
a 3 469 74588
a 3 470 93552
a 3 473 99263
a 3 474 34996
a 3 478 50433
a 3 481 16001
a 3 483 2138
a 3 491 34403
a 3 494 21423
a 3 495 104580
a 3 499 3418
a 3 501 43045
a 3 504 6168
a 3 505 51265
a 3 506 48380
a 3 507 21198
a 3 513 7772
a 3 514 9914
a 3 515 5155
a 3 518 57197
a 3 519 3203
a 3 521 28800
a 3 522 48303
a 3 523 25642
a 3 524 63335
a 3 526 61271
a 3 529 10149
a 3 531 15006
a 3 535 20482
a 3 538 121612
a 3 541 28473
a 3 542 3139
a 3 546 26302
a 3 547 88688
a 3 549 141
a 3 552 1078
a 3 556 44560
a 3 557 23026
a 3 562 8028
a 3 565 126425
a 3 568 26858
a 3 569 6400
a 3 570 25128
a 3 571 20924
a 3 574 14764
a 3 580 52092
a 3 581 79570
a 3 586 11571
a 3 588 39308
a 3 591 81705
a 3 592 86606
a 3 597 7069
a 3 600 2600
a 3 602 62931
a 3 605 44646
a 3 606 5755
a 3 607 8435
a 3 609 92596
a 3 610 56731
a 3 617 53620
a 3 621 33843
a 3 622 4638
a 3 625 34802
a 3 628 31667
a 3 630 35318
a 3 631 28304
a 3 632 77418
a 3 633 36196
a 3 636 31834
a 3 637 38569
a 3 640 20201
a 3 643 53402
a 3 645 5748
a 3 649 9303
a 3 651 73135
a 3 652 20555
a 3 654 91460
a 3 657 19112
a 3 660 48733
a 3 662 28826
a 3 663 7173
a 3 665 18459
a 3 666 58313
a 3 674 13107
a 3 678 17924
a 3 679 19884
a 3 682 4511
a 3 684 27546
a 3 685 124257
a 3 689 44281
a 3 693 86746
a 3 697 1497
a 3 705 33569
a 3 706 36511
a 3 708 21374
a 3 709 24198
a 3 710 2594
a 3 711 4379
a 3 715 65153
a 3 716 58397
a 3 719 109103
a 3 720 6567
a 3 725 64434
a 3 726 1666
a 3 727 25171
a 3 729 98599
a 3 733 8927
a 3 735 46690
a 3 736 40753
a 3 737 6127
a 3 738 3075
a 3 739 5261
a 3 740 19818
a 3 741 60432
a 3 742 46077
a 3 743 45392
a 3 747 78711
a 3 750 7991
a 3 752 53951
a 3 758 27253
a 3 760 68168
a 3 761 36714
a 3 762 50213
a 3 764 78533
a 3 765 25819
a 3 766 18941
a 3 767 39939
a 3 768 5235
a 3 770 4860
a 3 771 9577
a 3 774 94572
a 3 781 9834
a 3 782 82386
a 3 784 3409
a 3 785 17743
a 3 788 94854
a 3 790 23317
a 3 793 39483
a 3 796 33930
a 3 798 14310
a 3 800 40541
a 3 801 50
a 3 803 31372
a 3 804 103114
a 3 806 13306
a 3 807 59398
a 3 813 66620
a 3 816 40577
a 3 818 13925
a 3 819 68015
a 3 824 37152
a 3 832 966
a 3 836 92425
a 3 842 2163
a 3 844 70303
a 3 849 10139
a 3 851 82939
a 3 852 1641
a 3 854 24038
a 3 856 21930
a 3 857 46066
a 3 860 9917
a 3 865 21752
a 3 866 896
a 3 874 50303
a 3 877 27279
a 3 878 100266
a 3 880 54675
a 3 881 53188
a 3 884 50089
a 3 885 12673
a 3 887 34735
a 3 888 2787
a 3 889 13251
a 3 891 83630
a 3 894 94119
a 3 896 30279
a 3 902 61791
a 3 903 1543
a 3 905 1712
a 3 907 82304
a 3 908 36382
a 3 910 1418
a 3 916 76381
a 3 919 24224
a 3 920 69119
a 3 921 9158
a 3 923 7521
a 3 924 1044
a 3 929 63975
a 3 931 35766
a 3 934 7067
a 3 935 2988
a 3 940 11403
a 3 943 48197
a 3 948 29646
a 3 951 39017
a 3 953 82882
a 3 955 77201
a 3 958 55745
a 3 960 5330
a 3 961 6114
a 3 964 212
a 3 966 6799
a 3 971 68035
a 3 976 40257
a 3 977 38877
a 3 981 45228
a 3 984 26110
a 3 993 18431
a 3 996 3045
a 3 997 31692
a 3 998 35751
a 3 999 4569
a 4 8 592
a 4 10 7627
a 4 15 447
a 4 20 504
a 4 39 6106
a 4 64 16325
a 4 67 19477
a 4 70 970
a 4 74 3737
a 4 105 3048
a 4 111 2774
a 4 118 1448
a 4 119 2777
a 4 124 245
a 4 129 6167
a 4 136 946
a 4 145 28229
a 4 154 5343
a 4 159 19920
a 4 160 5866
a 4 171 22638
a 4 173 14021
a 4 176 16538
a 4 179 3109
a 4 182 294
a 4 197 28495
a 4 199 3631
a 4 208 25830
a 4 226 819
a 4 234 1071
a 4 237 15408
a 4 244 12258
a 4 246 20059
a 4 247 4794
a 4 272 947
a 4 276 67
a 4 280 826
a 4 282 6352
a 4 286 11531
a 4 295 5775
a 4 310 888
a 4 330 23818
a 4 331 3654
a 4 333 12236
a 4 339 11170
a 4 344 2061
a 4 350 22122
a 4 352 1932
a 4 366 4322
a 4 370 6327
a 4 372 3795
a 4 390 4657
a 4 391 11254
a 4 404 537
a 4 407 7129
a 4 412 9857
a 4 423 287
a 4 441 5488
a 4 445 25247
a 4 446 3463
a 4 473 198
a 4 489 4017
a 4 538 12733
a 4 552 2236
a 4 559 16859
a 4 592 2560
a 4 601 24716
a 4 612 4263
a 4 619 15339
a 4 622 86
a 4 630 15736
a 4 632 1415
a 4 635 24030
a 4 654 11021
a 4 685 16227
a 4 693 11266
a 4 705 26233
a 4 725 263
a 4 729 9616
a 4 755 9501
a 4 779 22511
a 4 782 5000
a 4 796 10116
a 4 807 15351
a 4 813 6691
a 4 826 406
a 4 836 11424
a 4 844 12602
a 4 874 4634
a 4 878 10660
a 4 894 14345
a 4 899 7710
a 4 901 5052
a 4 909 25235
a 4 911 1241
a 4 917 10705
a 4 925 4608
a 4 927 2885
a 4 937 14264
a 4 967 15156
a 4 978 14851
a 4 985 11856
a 4 991 25776
a 4 995 6803
a 4 997 5269
a 5 2 58954
a 5 4 29170
a 5 7 56502
a 5 13 30614
a 5 17 21788
a 5 21 23678
a 5 25 50743
a 5 26 66966
a 5 28 55288
a 5 31 17422
a 5 34 43537
a 5 35 13754
a 5 36 16973
a 5 37 53249
a 5 39 7764
a 5 40 28732
a 5 43 56724
a 5 45 112572
a 5 46 29714
a 5 52 78342
a 5 54 549
a 5 60 3050
a 5 66 47636
a 5 67 42572
a 5 68 94011
a 5 70 76776
a 5 71 21022
a 5 75 17423
a 5 77 103908
a 5 78 53762
a 5 83 286
a 5 84 94624
a 5 85 2273
a 5 87 53299
a 5 89 550
a 5 90 12670
a 5 96 508
a 5 98 26695
a 5 99 6290
a 5 100 44612
a 5 103 42574
a 5 104 44648
a 5 107 6188
a 5 110 35553
a 5 113 1763
a 5 114 78017
a 5 115 927
a 5 116 485
a 5 118 57864
a 5 122 35585
a 5 125 20761
a 5 126 1225
a 5 127 4992
a 5 128 1363
a 5 130 45137
a 5 134 40029
a 5 138 29627
a 5 144 45371
a 5 149 8914
a 5 150 28363
a 5 158 4991
a 5 166 3211
a 5 167 5502
a 5 168 39818
a 5 170 88727
a 5 174 8243
a 5 175 52361
a 5 176 26687
a 5 177 88979
a 5 180 12385
a 5 188 72705
a 5 189 5840
a 5 190 26393
a 5 193 44041
a 5 195 7165
a 5 196 97349
a 5 199 99688
a 5 205 37649
a 5 206 28152
a 5 207 1527
a 5 210 2388
a 5 212 96268
a 5 216 76376
a 5 221 11979
a 5 224 60678
a 5 225 5190
a 5 228 11489
a 5 229 2427
a 5 235 7316
a 5 240 18045
a 5 241 30470
a 5 244 90670
a 5 245 3613
a 5 248 19770
a 5 249 75894
a 5 250 2064
a 5 251 53619
a 5 254 15
a 5 257 79843
a 5 259 17172
a 5 269 6826
a 5 272 49665
a 5 273 17224
a 5 275 18018
a 5 281 14794
a 5 284 66037
a 5 286 66853
a 5 287 61946
a 5 288 87692
a 5 293 57424
a 5 297 68073
a 5 299 70086
a 5 301 15381
a 5 303 3858
a 5 304 11980
a 5 306 22966
a 5 308 4786
a 5 315 5296
a 5 316 35316
a 5 318 10967
a 5 322 16264
a 5 323 2501
a 5 329 38332
a 5 330 22501
a 5 331 53929
a 5 338 65295
a 5 343 90186
a 5 344 76149
a 5 345 1391
a 5 348 32069
a 5 350 96103
a 5 351 6087
a 5 352 58517
a 5 355 478
a 5 369 16277
a 5 370 23631
a 5 373 57343
a 5 374 6951
a 5 375 60704
a 5 376 75200
a 5 383 41311
a 5 384 27492
a 5 386 1053
a 5 390 70130
a 5 391 49977
a 5 394 1060
a 5 398 56150
a 5 401 764
a 5 404 32797
a 5 406 43979
a 5 410 14996
a 5 411 990
a 5 412 102994
a 5 413 27904
a 5 415 60553
a 5 419 10867
a 5 422 3395
a 5 427 3927
a 5 428 23769
a 5 429 10168
a 5 436 13626
a 5 440 13330
a 5 442 3939
a 5 443 11094
a 5 447 65307
a 5 454 17859
