c Example graph converted from input format to desired format
p sp 1000 99833
a 1 789 43439
a 1 806 15348
a 1 811 5459
a 1 813 13901
a 1 815 63631
a 1 827 1450
a 1 838 33039
a 1 846 51552
a 1 848 22421
a 1 849 27489
a 1 852 54597
a 1 856 13508
a 1 873 58922
a 1 877 2573
a 1 879 16483
a 1 881 61712
a 1 888 19571
a 1 892 24460
a 1 903 22432
a 1 905 7170
a 1 914 2252
a 1 929 6821
a 1 933 30775
a 1 936 33404
a 1 943 30049
a 1 950 11540
a 1 958 82326
a 1 969 42413
a 1 978 997
a 1 984 1976
a 1 996 46880
a 2 14 40329
a 2 18 3563
a 2 21 5572
a 2 22 10651
a 2 33 54215
a 2 36 4275
a 2 59 3823
a 2 68 4097
a 2 69 116
a 2 92 8948
a 2 99 14955
a 2 109 23013
a 2 112 8593
a 2 114 3531
a 2 116 25366
a 2 120 13744
a 2 124 2181
a 2 127 5670
a 2 129 48416
a 2 137 27155
a 2 144 22059
a 2 165 1246
a 2 169 10663
a 2 170 26934
a 2 175 31293
a 2 195 3778
a 2 200 35891
a 2 202 5620
a 2 203 4464
a 2 204 26614
a 2 230 12141
a 2 234 2775
a 2 239 21992
a 2 242 23080
a 2 253 26914
a 2 260 14566
a 2 264 34176
a 2 269 18974
a 2 294 8528
a 2 300 14164
a 2 313 7270
a 2 316 31867
a 2 341 9971
a 2 346 54009
a 2 351 480
a 2 352 5409
a 2 364 39100
a 2 369 61811
a 2 371 7556
a 2 374 28008
a 2 382 23342
a 2 389 1900
a 2 397 9439
a 2 398 57098
a 2 401 24375
a 2 410 10508
a 2 432 9614
a 2 433 1245
a 2 450 1186
a 2 482 33443
a 2 495 55617
a 2 505 4386
a 2 509 14340
a 2 520 18382
a 2 528 25631
a 2 551 9581
a 2 560 8239
a 2 575 34946
a 2 582 3969
a 2 596 15001
a 2 603 19081
a 2 618 51955
a 2 633 10771
a 2 635 11587
a 2 638 3848
a 2 644 10012
a 2 652 2393
a 2 662 35557
a 2 670 1165
a 2 672 21657
a 2 673 6111
a 2 674 8024
a 2 682 52932
a 2 687 21872
a 2 695 1796
a 2 698 17886
a 2 700 9093
a 2 705 5557
a 2 718 17092
a 2 720 69123
a 2 744 22009
a 2 745 37549
a 2 749 21119
a 2 758 40220
a 2 789 32058
a 2 802 5567
a 2 820 17219
a 2 831 37834
a 2 842 14409
a 2 849 17469
a 2 858 4533
a 2 869 18622
a 2 873 48162
a 2 874 2209
a 2 875 944
a 2 879 11458
a 2 881 10719
a 2 885 14697
a 2 918 2588
a 2 923 22024
a 2 924 18185
a 2 929 283
a 2 932 15761
a 2 933 13888
a 2 943 23517
a 2 964 20169
a 2 969 55265
a 2 983 29232
a 3 2 14866
a 3 6 18564
a 3 14 99846
a 3 19 58908
a 3 33 69544
a 3 34 18104
a 3 37 5798
a 3 45 58251
a 3 70 32785
a 3 72 53
a 3 75 33277
a 3 76 33738
a 3 79 5753
a 3 90 7620
a 3 92 18837
a 3 97 35214
a 3 104 3299
a 3 107 37727
a 3 114 4614
a 3 116 29203
a 3 125 23986
a 3 129 46163
a 3 130 46617
a 3 133 3215
a 3 134 79
a 3 138 423
a 3 145 3953
a 3 146 17210
a 3 147 19398
a 3 150 107604
a 3 151 24447
a 3 152 37980
a 3 153 51546
a 3 155 27267
a 3 158 531
a 3 159 8320
a 3 182 39725
a 3 183 51971
a 3 187 72317
a 3 204 62929
a 3 221 5142
a 3 224 685
a 3 231 2434
a 3 234 21130
a 3 239 46083
a 3 241 1114
a 3 251 67386
a 3 252 11275
a 3 253 86126
a 3 262 31882
a 3 264 28330
a 3 271 3253
a 3 277 24814
a 3 295 403
a 3 302 15606
a 3 308 66770
a 3 311 74766
a 3 312 17406
a 3 314 24302
a 3 353 1391
a 3 354 14217
a 3 364 80536
a 3 373 21939
a 3 381 8579
a 3 382 3901
a 3 383 6069
a 3 390 79084
a 3 395 42656
a 3 405 3836
a 3 409 34890
a 3 418 77668
a 3 423 33982
a 3 424 11
a 3 429 16406
a 3 432 6302
a 3 438 82877
a 3 440 2435
a 3 445 25998
a 3 451 99977
a 3 452 14138
a 3 458 52310
a 3 459 23656
a 3 475 69710
a 3 489 38190
a 3 492 72389
a 3 500 24825
a 3 511 1774
a 3 513 38663
a 3 514 95254
a 3 518 31369
a 3 525 48237
a 3 533 3326
a 3 536 3525
a 3 549 68521
a 3 550 19141
a 3 554 2271
a 3 555 52158
a 3 561 6245
a 3 574 8417
a 3 584 7925
a 3 597 237
a 3 598 9345
a 3 600 6365
a 3 605 10929
a 3 606 36605
a 3 609 84426
a 3 610 119329
a 3 613 39838
a 3 615 90041
a 3 617 14418
a 3 623 20986
a 3 635 12781
a 3 636 1857
a 3 648 176
a 3 651 16069
a 3 669 62664
a 3 670 50506
a 3 673 72931
a 3 674 50388
a 3 677 36668
a 3 678 7015
a 3 697 103157
a 3 700 68859
a 3 709 28913
a 3 710 12647
a 3 718 105697
a 3 720 107347
a 3 724 58361
a 3 725 22105
a 3 728 9564
a 3 729 14173
a 3 731 8090
a 3 740 27306
a 3 745 64642
a 3 746 58131
a 3 747 12546
a 3 750 1260
a 3 754 25411
a 3 755 9593
a 3 758 69038
a 3 763 10820
a 3 768 21059
a 3 770 47719
a 3 777 16660
a 3 784 18439
a 3 786 18059
a 3 787 45506
a 3 792 2712
a 3 795 2798
a 3 803 4852
a 3 809 16349
a 3 811 49095
a 3 820 11078
a 3 825 12294
a 3 838 44474
a 3 839 1692
a 3 842 15983
a 3 847 1610
a 3 852 99441
a 3 853 62158
a 3 859 70109
a 3 865 25074
a 3 875 41779
a 3 879 81818
a 3 884 941
a 3 890 51545
a 3 893 17245
a 3 897 9593
a 3 899 15862
a 3 900 19173
a 3 901 15805
a 3 906 1868
a 3 909 34904
a 3 912 7805
a 3 915 3422
a 3 917 61956
a 3 927 107400
a 3 932 31391
a 3 933 59688
a 3 934 12383
a 3 937 11253
a 3 938 100562
a 3 941 4288
a 3 953 2573
a 3 955 58827
a 3 962 2342
a 3 973 7701
a 3 980 14548
a 3 981 67885
a 3 983 42720
a 3 986 5678
a 3 988 52232
a 4 5 3621
a 4 15 1604
a 4 18 744
a 4 24 9156
a 4 32 38771
a 4 33 58342
a 4 38 208
a 4 39 51128
a 4 54 26015
a 4 58 12315
a 4 60 10716
a 4 70 1528
a 4 76 28253
a 4 87 8856
a 4 89 17659
a 4 93 3535
a 4 106 11664
a 4 128 50103
a 4 150 48676
a 4 165 21441
a 4 180 34236
a 4 181 5463
a 4 187 7486
a 4 188 5126
a 4 194 18846
a 4 196 12479
a 4 198 3084
a 4 212 6039
a 4 225 321
a 4 227 29965
a 4 237 305
a 4 287 420
a 4 308 16522
a 4 315 54720
a 4 318 6260
a 4 321 22938
a 4 326 8101
a 4 332 321
a 4 334 17904
a 4 341 1594
a 4 350 7000
a 4 356 15700
a 4 382 24560
a 4 389 20208
a 4 392 16860
a 4 406 1305
a 4 408 2389
a 4 409 5074
a 4 420 1632
a 4 427 12906
a 4 428 47802
a 4 431 10793
a 4 454 11367
a 4 469 61238
a 4 474 10304
a 4 477 2820
a 4 479 8985
a 4 507 22827
a 4 532 9662
a 4 549 19934
a 4 560 47592
a 4 563 25459
a 4 566 12039
a 4 584 6639
a 4 588 35021
a 4 608 5567
a 4 612 76
a 4 623 5415
a 4 629 34759
a 4 644 22073
a 4 653 2045
a 4 674 7526
a 4 681 33623
a 4 691 46
a 4 694 2611
a 4 700 16328
a 4 714 7393
a 4 727 23521
a 4 745 32562
a 4 748 44566
a 4 753 27819
a 4 770 24464
a 4 771 34130
a 4 780 965
a 4 782 24388
a 4 787 1801
a 4 805 1356
a 4 826 2362
a 4 834 21162
a 4 837 198
a 4 846 27746
a 4 855 24197
a 4 856 1207
a 4 862 1682
a 4 879 21258
a 4 888 12552
a 4 891 1735
a 4 909 7795
a 4 913 19106
a 4 918 6861
a 4 946 18062
a 4 947 2530
a 4 950 4098
a 4 953 8982
a 4 962 698
a 4 964 11977
a 4 972 1371
a 4 978 228
a 4 995 17231
a 5 12 28199
a 5 15 919
a 5 19 21524
a 5 35 4754
a 5 50 1895
a 5 51 455
a 5 85 26616
a 5 92 5581
a 5 99 2076
a 5 110 9348
a 5 120 19474
a 5 139 345
a 5 143 4130
a 5 167 40650
a 5 183 20626
a 5 188 6837
a 5 198 94
a 5 204 6441
a 5 208 45116
a 5 230 50143
a 5 244 3301
a 5 245 337
a 5 252 62242
a 5 254 13851
a 5 266 19956
a 5 269 19178
a 5 273 7593
a 5 276 5770
a 5 278 8946
a 5 283 8912
a 5 288 1627
a 5 296 18244
a 5 305 21569
a 5 317 19689
a 5 318 3932
a 5 320 34760
a 5 343 63755
a 5 350 4834
a 5 356 23092
a 5 364 430
a 5 365 4202
a 5 374 255
a 5 391 27413
a 5 405 3933
a 5 420 28206
a 5 421 3610
a 5 442 19589
a 5 446 9387
a 5 447 5253
a 5 454 14630
a 5 467 29340
a 5 469 19983
a 5 495 101
a 5 503 23761
a 5 512 1548
a 5 514 46068
a 5 555 3765
a 5 559 8999
a 5 560 12380
a 5 563 13933
a 5 583 31561
a 5 590 49843
a 5 596 8740
a 5 600 1718
a 5 623 2551
a 5 624 24583
a 5 634 18957
a 5 644 15790
a 5 656 1324
a 5 662 28198
a 5 683 34774
a 5 692 4922
a 5 695 2267
a 5 703 39237
a 5 710 50913
a 5 715 723
a 5 723 8493
a 5 729 17562
a 5 746 5668
a 5 758 31046
a 5 782 24208
a 5 791 15037
a 5 820 61185
a 5 835 13912
a 5 859 61916
a 5 860 8905
a 5 873 39706
a 5 879 48176
a 5 881 4797
a 5 891 2086
a 5 892 32640
a 5 899 851
a 5 913 9922
a 5 917 6319
a 5 946 6578
a 5 962 12218
a 5 969 34210
a 5 971 31825
a 5 978 10880
a 5 987 3920
a 5 988 1547
a 6 19 17960
a 6 24 13656
a 6 25 16349
a 6 28 1969
a 6 32 12565
a 6 36 9917
a 6 39 34701
a 6 42 7795
a 6 59 35058
a 6 62 14377
a 6 63 48456
a 6 66 39308
a 6 75 159
a 6 87 23870
a 6 106 2891
a 6 109 14468
a 6 113 35570
a 6 121 42050
a 6 137 33457
a 6 141 77513
a 6 143 17670
a 6 178 28443
a 6 180 46032
a 6 194 975
a 6 198 3980
a 6 220 34146
a 6 237 4620
a 6 249 616
a 6 270 41029
a 6 288 14120
a 6 302 9252
a 6 306 24983
a 6 316 34013
a 6 327 72469
a 6 346 23314
a 6 352 14039
a 6 356 57607
a 6 374 29727
a 6 380 13945
a 6 386 4687
a 6 396 11569
a 6 415 30515
a 6 432 29882
a 6 433 8407
a 6 454 23474
a 6 467 30908
a 6 475 4489
a 6 479 25299
a 6 482 14292
a 6 483 4432
a 6 485 18627
a 6 488 64022
a 6 489 754
a 6 491 26358
a 6 496 311
a 6 506 59582
a 6 526 7754
a 6 550 2403
a 6 553 56546
a 6 559 19602
a 6 563 28343
a 6 579 5408
a 6 581 34343
a 6 583 46721
a 6 591 2555
a 6 593 52698
a 6 605 10647
a 6 613 786
a 6 620 60190
a 6 644 25536
a 6 645 60467
a 6 652 14595
a 6 653 44799
a 6 656 288
a 6 663 8399
a 6 669 42006
a 6 681 18670
a 6 683 30527
a 6 687 25193
a 6 691 561
a 6 703 74607
a 6 713 14355
a 6 717 24968
a 6 723 5803
a 6 726 887
a 6 732 33373
a 6 734 46112
a 6 743 5015
a 6 757 4323
a 6 791 11286
a 6 799 59458
a 6 833 25634
a 6 836 28987
a 6 837 6143
a 6 838 15841
a 6 839 3002
a 6 840 292
a 6 841 2320
a 6 855 28097
a 6 857 67247
a 6 863 17162
a 6 879 40615
a 6 905 3925
a 6 915 3132
a 6 917 17632
a 6 932 27910
a 6 946 24990
a 6 952 69826
a 6 981 36041
a 6 982 13507
a 6 984 64463
a 6 992 36116
a 7 2 8748
a 7 4 16707
a 7 5 17319
a 7 18 8446
a 7 25 89623
a 7 26 4462
a 7 33 20083
a 7 35 16291
a 7 38 24010
a 7 42 31801
a 7 51 55147
a 7 59 43687
a 7 63 35201
a 7 66 6884
a 7 75 10061
a 7 88 74062
a 7 93 46548
a 7 117 12371
a 7 127 54076
a 7 129 85661
a 7 131 13094
a 7 139 10506
a 7 160 61163
a 7 169 16068
a 7 173 514
a 7 183 47763
a 7 185 37930
a 7 189 2165
a 7 192 7965
a 7 193 31675
a 7 199 28736
a 7 201 18914
a 7 202 28930
a 7 207 226
a 7 214 325
a 7 236 5411
a 7 244 19729
a 7 245 32907
a 7 246 37366
a 7 249 5361
a 7 252 45931
a 7 266 63640
a 7 267 3501
a 7 269 15418
a 7 278 1674
a 7 283 93091
a 7 290 23700
a 7 298 31036
a 7 301 38437
a 7 321 45622
a 7 325 13844
a 7 329 18861
a 7 345 6296
a 7 347 1145
a 7 350 17012
a 7 351 22374
a 7 354 2564
a 7 357 14388
a 7 364 37594
a 7 365 71677
a 7 370 10628
a 7 372 9936
a 7 382 30119
a 7 385 71380
a 7 388 39060
a 7 390 72239
a 7 400 39848
a 7 401 53714
a 7 402 49704
a 7 403 24014
a 7 405 9190
a 7 413 80427
a 7 419 5876
a 7 420 44943
a 7 444 5695
a 7 446 49963
a 7 469 26643
a 7 472 17521
a 7 475 34193
a 7 485 9771
a 7 489 85278
a 7 492 88647
a 7 501 56410
a 7 507 20106
a 7 508 32701
a 7 513 1553
a 7 517 12926
a 7 518 5316
a 7 519 52873
a 7 527 3438
a 7 529 55500
a 7 541 9295
a 7 542 41634
a 7 555 78667
a 7 557 72679
a 7 562 6045
a 7 590 45847
a 7 591 825
a 7 594 62217
a 7 620 71305
a 7 627 1471
a 7 629 59979
a 7 631 13795
a 7 632 21388
a 7 636 3487
a 7 648 2731
a 7 651 5194
a 7 652 27121
a 7 654 1293
a 7 669 42924
a 7 683 57877
a 7 684 6282
a 7 685 8264
a 7 692 9731
a 7 694 20231
a 7 696 10425
a 7 698 25983
a 7 700 63227
a 7 710 74996
a 7 723 25007
a 7 727 24095
a 7 732 68912
a 7 740 2997
a 7 746 17289
a 7 753 27159
a 7 756 13983
a 7 757 28434
a 7 776 3859
a 7 779 42161
a 7 789 31481
a 7 791 9310
a 7 798 27989
a 7 813 46089
a 7 836 33736
a 7 837 13437
a 7 839 1618
a 7 840 178
a 7 854 5225
a 7 858 31232
a 7 861 30247
a 7 863 66608
a 7 870 36331
a 7 874 33753
a 7 875 26072
a 7 888 12507
a 7 899 36010
a 7 901 11561
a 7 903 17722
a 7 918 40915
a 7 922 38001
a 7 923 10916
a 7 933 5170
a 7 950 28763
a 7 961 5947
a 7 972 12795
a 7 977 2062
a 7 985 15262
a 7 989 49366
a 7 993 48453
a 8 1 3510
a 8 10 50854
a 8 11 27931
a 8 12 22125
a 8 17 60414
a 8 23 154
a 8 28 829
a 8 30 72459
a 8 32 63144
a 8 33 42385
a 8 36 78922
a 8 38 37456
a 8 59 15150
a 8 61 3462
a 8 75 2824
a 8 87 40826
a 8 90 34546
a 8 111 2487
a 8 123 8291
a 8 125 2030
a 8 135 13392
a 8 141 52941
a 8 147 1030
a 8 170 42967
a 8 179 1835
a 8 183 26329
a 8 186 21058
a 8 198 9866
a 8 234 4260
a 8 238 36343
a 8 244 27767
a 8 254 35349
a 8 257 44832
a 8 258 1675
a 8 265 33784
a 8 273 18009
a 8 278 57411
a 8 292 22097
a 8 297 963
a 8 298 3244
a 8 306 3244
a 8 313 96982
a 8 327 72774
a 8 339 29625
a 8 344 9657
a 8 350 42291
a 8 354 10448
a 8 358 62485
a 8 359 4445
a 8 369 9924
a 8 371 30446
a 8 380 4407
a 8 387 52884
a 8 388 71028
a 8 391 43855
a 8 398 17170
a 8 414 33547
a 8 415 20324
a 8 421 5938
a 8 423 7715
a 8 427 44414
a 8 434 23777
a 8 435 58799
a 8 442 47199
a 8 444 25388
a 8 449 29148
a 8 462 16814
a 8 470 45576
a 8 473 76393
a 8 482 14753
a 8 483 11770
a 8 485 47862
a 8 487 77547
a 8 495 90080
a 8 500 19239
a 8 511 1132
a 8 514 3712
a 8 517 28707
a 8 518 11519
a 8 526 5176
a 8 527 2457
a 8 534 28834
a 8 541 3069
a 8 547 39236
a 8 558 3743
a 8 582 3150
a 8 583 20232
a 8 584 33637
a 8 591 430
a 8 595 11844
a 8 613 10131
a 8 616 4624
a 8 621 2287
a 8 632 66228
a 8 633 7767
a 8 638 37213
a 8 640 19396
a 8 658 2721
a 8 667 7725
a 8 669 71399
a 8 672 765
a 8 676 747
a 8 698 51554
a 8 702 22411
a 8 710 10433
a 8 716 2439
a 8 725 11114
a 8 727 25717
a 8 730 1122
a 8 749 38199
a 8 751 7680
a 8 752 1165
a 8 763 5389
a 8 766 36167
a 8 782 46798
a 8 786 72
a 8 789 47947
a 8 794 6735
a 8 798 15196
a 8 831 26531
a 8 835 91939
a 8 849 6308
a 8 854 1307
a 8 858 38040
a 8 874 18688
a 8 891 3384
a 8 893 24
a 8 898 495
a 8 918 51040
a 8 919 33556
a 8 928 5043
a 8 934 7373
a 8 937 19125
a 8 943 53171
a 8 946 15625
a 8 959 17003
a 8 977 8459
a 8 994 14814
a 9 36 21699
a 9 39 7057
a 9 42 20596
a 9 66 21200
a 9 93 5633
a 9 99 66
a 9 120 3768
a 9 135 13424
a 9 151 17177
a 9 180 1184
a 9 192 4469
a 9 193 13831
a 9 200 6846
a 9 203 18420
a 9 204 443
a 9 209 34517
a 9 220 1507
a 9 230 38256
a 9 240 34652
a 9 257 5399
a 9 264 16494
a 9 266 34581
a 9 276 508
a 9 308 21042
a 9 320 62
a 9 326 1534
a 9 339 2571
a 9 356 5608
a 9 365 17819
a 9 382 2737
a 9 385 19668
a 9 408 552
a 9 409 27633
a 9 443 3410
a 9 472 1730
a 9 479 6685
a 9 489 32827
a 9 491 140
a 9 501 48176
a 9 529 5906
a 9 539 6030
a 9 542 18439
a 9 575 12345
a 9 576 3680
a 9 581 22468
a 9 588 19830
a 9 594 15522
a 9 596 459
a 9 610 14020
a 9 632 68
a 9 662 8938
a 9 677 22803
a 9 697 8818
a 9 700 23213
a 9 703 31441
a 9 710 26648
a 9 713 33209
a 9 727 3928
a 9 744 44
a 9 758 11719
a 9 759 7886
a 9 766 18815
a 9 789 5977
a 9 824 21392
a 9 836 6894
a 9 838 285
a 9 853 25425
a 9 863 15795
a 9 873 18890
a 9 879 28806
a 9 881 33276
a 9 919 4648
a 9 923 3339
a 9 936 23608
a 9 938 20824
a 9 958 35093
a 9 969 13884
a 9 987 1058
a 9 989 2634
a 10 283 1115
a 10 390 165
a 10 469 808
a 10 501 1503
a 10 557 1782
a 10 610 2351
a 10 713 502
a 10 831 1298
a 11 9 9226
a 11 14 22613
a 11 20 2524
a 11 32 2238
a 11 38 1270
a 11 49 9437
a 11 52 21345
a 11 71 2066
a 11 110 1308
a 11 114 36420
a 11 116 5301
a 11 117 39588
a 11 162 13440
a 11 167 22051
a 11 169 1486
a 11 175 3980
a 11 220 3250
a 11 232 7790
a 11 237 6735
a 11 240 15816
a 11 257 14005
a 11 266 22066
a 11 320 6099
a 11 321 2260
a 11 324 19466
a 11 343 14739
a 11 356 5192
a 11 365 10835
a 11 368 17903
a 11 385 10888
a 11 391 7642
a 11 397 33394
a 11 398 49291
a 11 401 6310
a 11 406 15626
a 11 412 12300
a 11 427 1907
a 11 437 4129
a 11 446 9716
a 11 448 502
a 11 450 22288
a 11 470 40938
a 11 472 17158
a 11 481 525
a 11 485 14143
a 11 501 13372
a 11 503 7963
a 11 508 31107
a 11 509 21604
a 11 512 3373
a 11 514 37198
a 11 516 33547
a 11 519 23552
a 11 525 2706
a 11 585 5603
a 11 588 41930
a 11 690 26495
a 11 717 40350
a 11 721 5846
a 11 733 1720
a 11 737 5674
a 11 759 7878
a 11 766 23516
a 11 770 15130
a 11 771 16503
a 11 782 927
a 11 791 22192
a 11 799 27183
a 11 808 963
a 11 824 19846
a 11 849 20778
a 11 860 8002
a 11 869 740
a 11 892 15963
a 11 902 9958
a 11 924 16104
a 11 932 8629
a 11 941 2158
a 11 952 31779
a 11 958 16700
a 11 964 8201
a 11 971 31184
a 11 993 31198
a 12 10 14
a 12 25 5993
a 12 33 3164
a 12 129 478
a 12 151 146
a 12 208 1190
a 12 252 2058
a 12 581 7317
a 12 618 5749
a 12 815 213
a 12 859 875
a 12 871 815
a 12 936 2711
a 13 9 24380
a 13 25 66562
a 13 35 290
a 13 40 3100
a 13 50 9805
a 13 61 10563
a 13 66 73707
a 13 70 1629
a 13 82 2537
a 13 85 18098
a 13 87 9046
a 13 92 18329
a 13 106 16593
a 13 112 37414
a 13 113 36669
a 13 117 4011
a 13 131 368
a 13 139 19848
a 13 152 17641
a 13 157 9478
a 13 167 32599
a 13 175 58724
a 13 182 173
a 13 201 2057
a 13 202 11526
a 13 236 562
a 13 240 12134
a 13 252 30236
a 13 253 46055
a 13 254 3124
a 13 257 36906
a 13 262 23473
a 13 268 2203
a 13 272 1045
a 13 278 27482
a 13 285 6908
a 13 288 7244
a 13 292 4099
a 13 301 25419
a 13 304 125
a 13 306 17141
a 13 320 19752
a 13 326 5040
a 13 339 28760
a 13 343 65395
a 13 351 3073
a 13 359 3225
a 13 365 26164
a 13 368 8212
a 13 385 22886
a 13 408 44461
a 13 427 16429
a 13 444 12105
a 13 445 25403
a 13 481 7862
a 13 502 39929
a 13 507 49717
a 13 512 10780
a 13 525 1074
a 13 541 4020
a 13 549 65899
a 13 550 14362
a 13 563 7202
a 13 566 35486
a 13 574 41963
a 13 583 10807
a 13 585 26845
a 13 595 1914
a 13 609 39107
a 13 623 1989
a 13 633 9353
a 13 646 33038
a 13 649 5102
a 13 657 1671
a 13 661 162
a 13 669 6647
a 13 681 32910
a 13 682 45740
a 13 683 10694
a 13 704 886
a 13 708 27032
a 13 711 1013
a 13 713 35312
a 13 715 6454
a 13 720 22427
a 13 721 6762
a 13 734 33058
a 13 735 6031
a 13 743 2048
a 13 746 2033
a 13 748 11287
a 13 763 1395
a 13 767 2489
a 13 772 691
a 13 776 13037
a 13 780 4758
a 13 796 3952
a 13 816 40447
a 13 831 29277
a 13 836 40654
a 13 846 48228
a 13 848 14752
a 13 853 50694
a 13 855 32241
a 13 858 4203
a 13 860 18505
a 13 861 25834
a 13 863 1116
a 13 874 17498
a 13 877 23134
a 13 881 56669
a 13 883 4819
a 13 888 198
a 13 891 7322
a 13 900 10877
a 13 903 13114
a 13 904 7379
a 13 913 4948
a 13 915 11727
a 13 927 15606
a 13 932 10888
a 13 982 4853
a 13 984 26530
a 13 985 66247
a 13 988 5809
a 13 996 51336
a 14 82 9576
a 14 83 2752
a 14 114 3668
a 14 150 1790
a 14 170 369
a 14 279 1064
a 14 315 1155
a 14 358 6227
a 14 364 6092
a 14 369 6183
a 14 410 660
a 14 428 2080
a 14 435 12896
a 14 443 2287
a 14 479 886
a 14 487 1852
a 14 488 3013
a 14 522 6283
a 14 529 4103
a 14 540 6054
a 14 557 11589
a 14 574 10102
a 14 682 1484
a 14 814 189
a 14 815 211
a 14 831 6822
a 14 859 8862
a 14 952 4702
a 14 994 4080
a 15 19 27580
a 15 25 58258
a 15 26 8255
a 15 32 5228
a 15 45 7334
a 15 71 1132
a 15 90 29358
a 15 130 56621
a 15 143 1329
a 15 152 12586
a 15 169 11369
