c Example graph converted from input format to desired format
p sp 1000 200168
a 1 887 12502
a 1 891 7791
a 1 898 28139
a 1 900 7675
a 1 904 770
a 1 905 1925
a 1 918 14994
a 1 920 1676
a 1 923 4565
a 1 924 19580
a 1 927 5031
a 1 929 42905
a 1 938 8859
a 1 940 33534
a 1 942 10679
a 1 946 22330
a 1 947 573
a 1 950 16413
a 1 955 3481
a 1 958 9923
a 1 960 37984
a 1 964 16648
a 1 967 16945
a 1 969 19270
a 1 971 13847
a 1 981 12177
a 1 987 9172
a 1 988 50506
a 1 989 13011
a 1 995 15029
a 1 996 48756
a 2 1 29396
a 2 3 27704
a 2 7 3003
a 2 9 24720
a 2 12 98473
a 2 16 15264
a 2 20 58164
a 2 26 7473
a 2 31 16075
a 2 33 9012
a 2 34 86800
a 2 40 32263
a 2 41 39535
a 2 48 37234
a 2 49 48411
a 2 50 67702
a 2 52 20661
a 2 53 67398
a 2 54 79911
a 2 66 4415
a 2 68 45750
a 2 69 26953
a 2 70 3916
a 2 73 43690
a 2 74 96654
a 2 75 2948
a 2 78 7696
a 2 83 10332
a 2 84 65387
a 2 85 20063
a 2 86 63446
a 2 90 28605
a 2 91 99408
a 2 92 14497
a 2 94 3685
a 2 96 627
a 2 98 26365
a 2 100 72203
a 2 102 80900
a 2 103 93705
a 2 105 16056
a 2 107 10766
a 2 112 3604
a 2 114 4030
a 2 115 315
a 2 116 95557
a 2 117 9464
a 2 119 2735
a 2 133 27838
a 2 136 8669
a 2 137 65367
a 2 139 45849
a 2 143 20031
a 2 145 2674
a 2 146 12804
a 2 152 3100
a 2 153 33851
a 2 155 13509
a 2 163 14750
a 2 165 50681
a 2 167 8246
a 2 168 69926
a 2 169 57998
a 2 170 65589
a 2 173 48728
a 2 174 5190
a 2 176 921
a 2 181 12048
a 2 182 5119
a 2 187 11813
a 2 188 34302
a 2 189 30303
a 2 192 10395
a 2 193 11217
a 2 194 67556
a 2 196 10454
a 2 199 198
a 2 200 6963
a 2 203 20935
a 2 205 2174
a 2 207 76453
a 2 208 623
a 2 210 10461
a 2 213 19050
a 2 217 9176
a 2 218 13324
a 2 219 49
a 2 222 534
a 2 227 60233
a 2 230 35057
a 2 231 304
a 2 232 16379
a 2 233 72613
a 2 237 18326
a 2 241 60256
a 2 244 3402
a 2 245 49165
a 2 246 64092
a 2 248 4510
a 2 252 90548
a 2 253 5953
a 2 254 3599
a 2 258 46485
a 2 259 3348
a 2 260 10408
a 2 264 20958
a 2 267 19918
a 2 269 10721
a 2 270 12676
a 2 275 59317
a 2 276 8135
a 2 279 14876
a 2 280 82014
a 2 281 70662
a 2 285 18630
a 2 286 21388
a 2 288 18290
a 2 289 54269
a 2 292 85485
a 2 295 2630
a 2 296 25697
a 2 299 36
a 2 301 3381
a 2 302 323
a 2 312 28293
a 2 313 95896
a 2 322 604
a 2 330 14530
a 2 338 501
a 2 339 30057
a 2 340 46180
a 2 341 65622
a 2 342 9483
a 2 345 11955
a 2 346 72315
a 2 347 4974
a 2 350 14141
a 2 351 8170
a 2 352 51697
a 2 355 7036
a 2 356 6692
a 2 358 449
a 2 362 7571
a 2 364 40089
a 2 369 65902
a 2 375 28583
a 2 380 29373
a 2 383 12795
a 2 385 79619
a 2 387 23173
a 2 389 48812
a 2 390 22120
a 2 391 12447
a 2 392 12068
a 2 393 45552
a 2 394 36609
a 2 400 20276
a 2 405 976
a 2 413 37785
a 2 416 15091
a 2 417 15965
a 2 420 89955
a 2 426 24915
a 2 429 2100
a 2 430 1221
a 2 431 11950
a 2 432 21177
a 2 436 15706
a 2 437 3171
a 2 441 34
a 2 445 31379
a 2 448 17924
a 2 450 50218
a 2 454 4353
a 2 455 37559
a 2 456 46250
a 2 457 54113
a 2 466 7815
a 2 470 38140
a 2 471 26164
a 2 475 44563
a 2 480 10206
a 2 483 42577
a 2 484 58196
a 2 487 20087
a 2 490 6425
a 2 492 11866
a 2 494 19574
a 2 497 984
a 2 499 23627
a 2 501 31246
a 2 504 8913
a 2 505 5279
a 2 506 10976
a 2 509 30769
a 2 511 47342
a 2 513 6635
a 2 516 48533
a 2 519 52003
a 2 522 1189
a 2 525 2012
a 2 526 81774
a 2 531 42134
a 2 532 48729
a 2 538 45102
a 2 539 22663
a 2 540 23480
a 2 542 23212
a 2 545 7923
a 2 550 45272
a 2 554 29670
a 2 560 19741
a 2 562 2237
a 2 563 19031
a 2 565 1519
a 2 567 27189
a 2 570 1222
a 2 571 64528
a 2 576 22991
a 2 577 8490
a 2 579 57242
a 2 580 32258
a 2 584 26741
a 2 586 18402
a 2 587 34628
a 2 589 4319
a 2 592 17268
a 2 596 20444
a 2 600 42839
a 2 605 25736
a 2 608 11885
a 2 610 16889
a 2 611 41442
a 2 616 9514
a 2 617 9274
a 2 620 28013
a 2 622 5579
a 2 625 27040
a 2 626 2949
a 2 627 40552
a 2 628 60956
a 2 631 62471
a 2 632 464
a 2 633 1653
a 2 634 28638
a 2 635 8174
a 2 637 16880
a 2 640 76654
a 2 641 76979
a 2 642 33689
a 2 645 66805
a 2 648 50691
a 2 649 40692
a 2 655 773
a 2 663 21355
a 2 667 2662
a 2 668 24814
a 2 671 25381
a 2 672 59057
a 2 683 4058
a 2 685 4229
a 2 689 52737
a 2 692 35533
a 2 699 16300
a 2 701 9559
a 2 702 364
a 2 708 10469
a 2 711 42546
a 2 712 30834
a 2 714 9758
a 2 715 48111
a 2 718 16777
a 2 726 48181
a 2 727 26182
a 2 731 3877
a 2 738 8211
a 2 739 15634
a 2 741 71044
a 2 744 14604
a 2 749 37479
a 2 752 22245
a 2 754 63984
a 2 765 14648
a 2 767 5737
a 2 769 52096
a 2 774 28035
a 2 775 1058
a 2 780 3567
a 2 787 39678
a 2 788 43933
a 2 790 37623
a 2 791 30766
a 2 793 188
a 2 795 624
a 2 798 33432
a 2 799 13996
a 2 800 20083
a 2 801 45849
a 2 806 87733
a 2 808 55928
a 2 813 40067
a 2 816 76209
a 2 818 3243
a 2 819 40875
a 2 821 32038
a 2 822 15780
a 2 824 9527
a 2 825 18227
a 2 826 24577
a 2 829 35280
a 2 830 17578
a 2 832 77098
a 2 834 94529
a 2 840 10065
a 2 842 112926
a 2 858 51853
a 2 859 883
a 2 860 17678
a 2 862 15462
a 2 868 74549
a 2 869 67722
a 2 873 280
a 2 874 25951
a 2 875 41247
a 2 877 40956
a 2 878 84903
a 2 880 4794
a 2 881 9676
a 2 882 58017
a 2 889 90350
a 2 894 21958
a 2 899 68369
a 2 900 39553
a 2 904 36903
a 2 913 13841
a 2 916 37364
a 2 924 57755
a 2 927 31889
a 2 929 69542
a 2 933 25243
a 2 934 2930
a 2 937 26391
a 2 943 39614
a 2 951 8866
a 2 955 14386
a 2 956 61251
a 2 960 52778
a 2 963 77151
a 2 965 14681
a 2 966 33018
a 2 967 4129
a 2 969 34255
a 2 970 2003
a 2 972 30599
a 2 978 37245
a 2 980 10396
a 2 988 10264
a 2 989 82249
a 2 991 742
a 2 996 5684
a 2 999 24390
a 3 1 90
a 3 4 64104
a 3 17 71061
a 3 21 25639
a 3 22 5103
a 3 23 2001
a 3 25 24085
a 3 27 33348
a 3 28 12085
a 3 41 63531
a 3 44 25541
a 3 46 370
a 3 51 457
a 3 54 9613
a 3 56 8549
a 3 65 22014
a 3 68 16696
a 3 73 5041
a 3 76 5815
a 3 77 17834
a 3 85 21456
a 3 86 39462
a 3 88 11704
a 3 89 4744
a 3 91 62499
a 3 93 21572
a 3 97 12400
a 3 100 27107
a 3 102 10497
a 3 103 6717
a 3 105 9598
a 3 107 35823
a 3 110 1701
a 3 118 21505
a 3 124 15378
a 3 130 55985
a 3 133 59009
a 3 140 17015
a 3 142 28090
a 3 152 6070
a 3 154 8103
a 3 156 55235
a 3 163 488
a 3 166 32157
a 3 170 21557
a 3 178 4576
a 3 179 56516
a 3 180 12860
a 3 183 64335
a 3 186 5254
a 3 188 7306
a 3 189 73
a 3 198 7880
a 3 204 32676
a 3 207 407
a 3 209 1804
a 3 210 7862
a 3 213 1245
a 3 215 30971
a 3 217 22095
a 3 224 4951
a 3 230 9302
a 3 234 26907
a 3 237 14750
a 3 239 4235
a 3 241 13813
a 3 243 4430
a 3 244 4443
a 3 246 46204
a 3 249 7709
a 3 251 4377
a 3 252 32001
a 3 262 55806
a 3 271 9804
a 3 274 9701
a 3 275 3014
a 3 288 31358
a 3 289 27292
a 3 292 20951
a 3 293 1927
a 3 311 34748
a 3 313 30248
a 3 315 52334
a 3 316 17093
a 3 323 71859
a 3 325 28821
a 3 327 13114
a 3 332 20484
a 3 333 53521
a 3 335 43403
a 3 336 45220
a 3 339 19326
a 3 352 11613
a 3 364 42442
a 3 368 7839
a 3 373 6864
a 3 374 26667
a 3 375 9717
a 3 377 12670
a 3 378 26657
a 3 382 13323
a 3 390 12611
a 3 392 38271
a 3 393 11073
a 3 394 22831
a 3 396 19207
a 3 397 6915
a 3 398 24008
a 3 400 1824
a 3 412 9302
a 3 413 22870
a 3 414 34742
a 3 420 47004
a 3 421 23444
a 3 422 1230
a 3 427 11148
a 3 445 19397
a 3 449 3209
a 3 453 63868
a 3 454 9744
a 3 455 45786
a 3 457 29495
a 3 460 10307
a 3 461 12458
a 3 465 2755
a 3 466 980
a 3 468 26000
a 3 474 2830
a 3 479 21145
a 3 480 12463
a 3 483 26791
a 3 484 10326
a 3 491 14896
a 3 500 76968
a 3 503 66434
a 3 505 6023
a 3 509 35565
a 3 514 770
a 3 516 63237
a 3 523 2478
a 3 524 19462
a 3 530 33024
a 3 534 9094
a 3 538 17742
a 3 540 49053
a 3 544 7473
a 3 546 25983
a 3 547 4392
a 3 550 11489
a 3 552 13532
a 3 555 14181
a 3 564 21809
a 3 567 4093
a 3 568 40220
a 3 576 34498
a 3 597 23640
a 3 600 10201
a 3 602 482
a 3 604 1139
a 3 612 30010
a 3 616 3773
a 3 619 30824
a 3 623 42285
a 3 625 20216
a 3 627 4311
a 3 631 19557
a 3 638 13639
a 3 644 33980
a 3 652 39538
a 3 654 21205
a 3 664 13174
a 3 665 4629
a 3 667 573
a 3 668 14748
a 3 669 8111
a 3 673 60995
a 3 675 2794
a 3 676 254
a 3 680 28841
a 3 689 38062
a 3 690 75906
a 3 702 11725
a 3 703 472
a 3 705 39576
a 3 709 17311
a 3 714 72030
a 3 715 71142
a 3 725 4887
a 3 729 35059
a 3 749 29481
a 3 757 25463
a 3 759 7083
a 3 767 113
a 3 770 3462
a 3 772 54984
a 3 776 16762
a 3 777 54654
a 3 781 22819
a 3 786 6870
a 3 787 54266
a 3 790 20034
a 3 798 8713
a 3 801 26267
a 3 802 19585
a 3 806 8168
a 3 807 21381
a 3 813 33484
a 3 814 904
a 3 817 2003
a 3 821 22179
a 3 822 72301
a 3 834 38466
a 3 835 1275
a 3 842 31865
a 3 845 32774
a 3 847 37520
a 3 858 3402
a 3 862 6189
a 3 865 197
a 3 868 44132
a 3 869 21662
a 3 872 5523
a 3 875 57604
a 3 882 2905
a 3 884 38463
a 3 887 247
a 3 889 55354
a 3 895 22863
a 3 899 16673
a 3 900 7095
a 3 909 1432
a 3 915 13478
a 3 916 12392
a 3 920 14822
a 3 924 2863
a 3 938 10506
a 3 944 48925
a 3 951 50615
a 3 952 48514
a 3 955 846
a 3 959 2966
a 3 963 12583
a 3 964 29979
a 3 969 22058
a 3 971 9486
a 3 975 34947
a 3 981 41939
a 3 984 70795
a 3 995 28022
a 3 996 1835
a 3 998 57366
a 4 0 4004
a 4 17 1767
a 4 72 3863
a 4 74 6080
a 4 125 4943
a 4 202 2346
a 4 247 4736
a 4 288 103
a 4 294 4022
a 4 301 5559
a 4 330 116
a 4 340 8741
a 4 381 973
a 4 385 2727
a 4 391 2544
a 4 393 3296
a 4 453 2261
a 4 455 2632
a 4 484 2047
a 4 500 1932
a 4 517 8421
a 4 623 7803
a 4 648 214
a 4 677 3686
a 4 690 6290
a 4 714 2432
a 4 724 4245
a 4 771 3348
a 4 776 5850
a 4 777 306
a 4 822 5928
a 4 836 1194
a 4 842 2849
a 4 878 1196
a 4 888 1958
a 4 900 611
a 4 949 3544
a 4 998 273
a 5 4 24641
a 5 9 5153
a 5 12 22901
a 5 17 34173
a 5 25 943
a 5 29 949
a 5 32 2683
a 5 34 6567
a 5 38 15853
a 5 50 22264
a 5 53 28145
a 5 67 20084
a 5 68 2577
a 5 81 5512
a 5 85 1829
a 5 86 2794
a 5 89 455
a 5 103 8924
a 5 105 12969
a 5 107 13241
a 5 108 8591
a 5 116 29902
a 5 117 19346
a 5 125 22622
a 5 130 1096
a 5 133 28019
a 5 134 765
a 5 149 9259
a 5 150 849
a 5 156 2107
a 5 159 652
a 5 168 9541
a 5 171 1224
a 5 184 20409
a 5 191 3057
a 5 195 2758
a 5 233 21237
a 5 239 16307
a 5 252 5879
a 5 260 2210
a 5 261 3312
a 5 271 15296
a 5 281 823
a 5 282 333
a 5 288 28428
a 5 292 3582
a 5 301 3953
a 5 314 13909
a 5 324 1717
a 5 325 331
a 5 327 22304
a 5 330 3131
a 5 335 11826
a 5 340 28706
a 5 346 24505
a 5 380 21921
a 5 384 7175
a 5 385 33591
a 5 391 15853
a 5 393 25112
a 5 396 2585
a 5 402 15457
a 5 420 20397
a 5 443 8756
a 5 447 17517
a 5 455 28657
a 5 482 9823
a 5 483 4067
a 5 490 283
a 5 517 25855
a 5 524 213
a 5 530 10872
a 5 547 207
a 5 553 42749
a 5 576 28746
a 5 597 863
a 5 603 3683
a 5 609 11346
a 5 612 18638
a 5 623 36922
a 5 628 15677
a 5 631 398
a 5 641 20616
a 5 645 4371
a 5 649 14307
a 5 652 10398
a 5 660 15432
a 5 673 3713
a 5 682 4028
a 5 689 35300
a 5 694 8579
a 5 705 26780
a 5 715 13497
a 5 717 24844
a 5 718 25741
a 5 738 3511
a 5 739 2032
a 5 741 317
a 5 742 2142
a 5 746 3296
a 5 749 5890
a 5 754 6682
a 5 777 5406
a 5 788 1631
a 5 798 8297
a 5 816 3145
a 5 822 1616
a 5 827 20238
a 5 842 29981
a 5 845 5534
a 5 863 4317
a 5 868 2622
a 5 869 1154
a 5 888 6081
a 5 889 10272
a 5 896 5569
a 5 929 5407
a 5 937 3444
a 5 938 7507
a 5 940 8868
a 5 942 9095
a 5 946 8055
a 5 956 2337
a 5 960 4918
a 5 975 6692
a 5 978 10001
a 5 984 10338
a 5 989 1770
a 5 999 28876
a 6 0 1197
a 6 2 2732
a 6 3 26573
a 6 17 36541
a 6 25 34211
a 6 26 6138
a 6 27 87872
a 6 29 19162
a 6 31 20241
a 6 33 29368
a 6 34 98736
a 6 39 29405
a 6 40 3641
a 6 42 48117
a 6 46 12643
a 6 55 70300
a 6 57 8719
a 6 67 11136
a 6 73 40145
a 6 74 106726
a 6 75 1791
a 6 83 10833
a 6 89 51588
a 6 91 70463
a 6 92 4728
a 6 94 26703
a 6 96 3078
a 6 100 39932
a 6 103 54238
a 6 108 69438
a 6 110 8810
a 6 116 30870
a 6 120 2526
a 6 126 2879
a 6 128 17147
a 6 130 51950
a 6 136 9714
a 6 140 106306
a 6 146 2134
a 6 152 12541
a 6 156 29651
a 6 157 18289
a 6 160 17903
a 6 162 55483
a 6 164 22730
a 6 165 47647
a 6 169 41281
a 6 173 20302
a 6 174 14256
a 6 179 26862
a 6 181 5881
a 6 183 32138
a 6 186 40084
a 6 187 311
a 6 188 40903
a 6 195 46195
a 6 199 28115
a 6 200 4572
a 6 201 3919
a 6 203 237
a 6 204 22858
a 6 206 26234
a 6 207 24296
a 6 208 7649
a 6 209 26283
a 6 216 10971
a 6 228 50164
a 6 230 1657
a 6 231 2591
a 6 237 2442
a 6 241 69406
a 6 243 30432
a 6 245 33650
a 6 252 34112
a 6 256 41462
a 6 257 16841
a 6 259 4150
a 6 260 19215
a 6 266 8636
a 6 267 6789
a 6 271 71208
a 6 275 62297
a 6 276 5086
a 6 277 13514
a 6 280 9751
a 6 283 4248
a 6 289 53762
a 6 291 6427
a 6 293 41948
a 6 294 86183
a 6 303 145
a 6 306 6140
a 6 308 19242
a 6 309 14194
a 6 310 4736
a 6 311 51874
a 6 313 796
a 6 323 90056
a 6 324 75154
a 6 325 49701
a 6 331 266
a 6 340 25609
a 6 344 16088
a 6 347 8039
a 6 355 4181
a 6 358 8040
a 6 362 66447
a 6 363 19955
a 6 364 98859
a 6 367 575
a 6 368 3510
a 6 369 50770
a 6 385 98271
a 6 389 9459
a 6 394 27551
a 6 395 75190
a 6 400 20547
a 6 402 49841
a 6 413 58663
a 6 417 11478
a 6 420 48638
a 6 421 6963
a 6 422 8128
a 6 423 94631
a 6 424 45654
a 6 426 29465
a 6 427 15031
a 6 442 61074
a 6 443 78719
a 6 446 1899
a 6 447 94070
a 6 448 31114
a 6 452 20617
a 6 453 69988
a 6 454 28565
a 6 458 61982
a 6 461 72997
a 6 466 35120
a 6 467 34068
a 6 470 42280
a 6 471 8830
a 6 474 63758
a 6 477 7056
a 6 479 11103
a 6 480 41127
a 6 482 12339
a 6 483 30090
a 6 485 1871
a 6 490 43154
a 6 492 5085
a 6 493 15999
a 6 494 143
a 6 495 12769
a 6 497 1806
a 6 500 74462
a 6 501 23054
a 6 503 92217
a 6 506 16142
a 6 508 5425
a 6 510 6447
a 6 511 6595
a 6 514 110948
a 6 517 38510
a 6 518 5095
a 6 520 15176
a 6 522 3488
a 6 526 18269
a 6 532 38892
a 6 539 31869
a 6 542 23929
a 6 543 10005
a 6 546 18209
a 6 551 15792
a 6 555 39252
a 6 557 142
a 6 558 2854
a 6 562 3176
a 6 563 24443
a 6 568 54799
a 6 569 3400
a 6 576 40974
a 6 580 8680
a 6 584 9080
a 6 585 12726
a 6 594 356
a 6 595 5722
a 6 598 4774
a 6 600 6320
a 6 603 26563
a 6 604 2164
a 6 608 10146
a 6 612 4179
a 6 615 40002
a 6 617 38081
a 6 618 7028
a 6 623 82535
a 6 624 7905
a 6 626 9856
a 6 629 87792
a 6 631 45404
a 6 632 7090
a 6 633 1959
a 6 640 75582
a 6 642 14820
a 6 643 19021
a 6 647 43672
a 6 648 109194
a 6 664 21236
a 6 667 2972
a 6 669 15251
a 6 672 29123
a 6 674 7874
a 6 679 1747
a 6 680 308
a 6 686 16067
a 6 694 595
a 6 701 14327
a 6 705 66814
a 6 706 403
a 6 708 11951
a 6 716 1362
a 6 717 40401
a 6 720 420
a 6 721 20562
a 6 730 59348
a 6 731 8718
a 6 733 742
a 6 734 8784
a 6 735 8448
a 6 736 20809
a 6 737 11437
a 6 738 53895
a 6 740 6067
a 6 741 74251
a 6 744 18457
a 6 746 50712
a 6 749 14326
a 6 750 7371
a 6 753 28729
a 6 755 6922
a 6 757 72078
a 6 759 31819
a 6 760 5789
a 6 761 1946
a 6 762 7674
a 6 767 3266
a 6 769 81559
a 6 770 1707
a 6 771 70704
a 6 786 26894
a 6 788 79210
a 6 790 19743
a 6 791 70298
a 6 793 4091
a 6 795 3310
a 6 799 9787
a 6 800 23815
a 6 801 54944
a 6 814 20386
a 6 819 20336
a 6 820 385
a 6 827 80421
a 6 830 6595
a 6 834 36746
a 6 835 7683
a 6 839 9539
a 6 842 22797
a 6 845 66505
a 6 846 49989
a 6 850 249
a 6 853 20145
a 6 855 28009
a 6 863 37148
a 6 864 44410
a 6 867 44570
a 6 868 20923
a 6 873 4552
a 6 874 7071
a 6 875 8171
a 6 876 34490
a 6 880 42932
a 6 881 35152
a 6 884 1171
a 6 896 84214
a 6 897 8510
a 6 898 74748
a 6 899 6013
a 6 900 78643
a 6 904 28758
a 6 905 41023
a 6 910 41277
a 6 911 331
a 6 912 34669
a 6 915 11973
a 6 919 10153
a 6 924 66240
a 6 925 8593
a 6 927 12692
a 6 929 18566
a 6 933 51698
a 6 935 24067
a 6 936 6142
a 6 937 41942
a 6 939 7631
a 6 941 1661
a 6 942 80871
a 6 945 99653
a 6 950 48020
a 6 951 93135
a 6 952 95932
a 6 955 40526
a 6 956 104523
a 6 963 39743
a 6 964 15419
a 6 966 33742
a 6 967 13206
a 6 968 24666
a 6 970 2676
a 6 981 7841
a 6 982 11981
a 6 984 8923
a 6 985 16822
a 6 988 7096
a 6 989 72077
a 6 991 4221
a 6 992 2163
a 6 993 9513
a 6 995 422
a 6 996 46780
a 6 998 53496
a 7 0 8137
a 7 4 56230
a 7 5 9899
a 7 8 6724
a 7 9 17370
a 7 15 29358
a 7 21 22620
a 7 22 3664
a 7 24 5031
a 7 27 43601
a 7 28 32786
a 7 32 29582
a 7 41 22842
a 7 46 29401
a 7 47 35032
a 7 48 6272
a 7 49 7310
a 7 52 43744
a 7 53 60289
a 7 56 10561
a 7 58 30253
a 7 64 43328
a 7 65 3933
a 7 72 61068
a 7 77 1359
a 7 84 25775
a 7 86 3446
a 7 88 1506
a 7 91 66166
a 7 97 24928
a 7 101 30369
a 7 102 11316
a 7 103 38471
a 7 110 38
a 7 114 10931
a 7 118 41863
a 7 124 23810
a 7 128 21625
a 7 130 45700
a 7 134 27829
a 7 137 7497
a 7 139 21939
a 7 140 35739
a 7 141 10495
a 7 142 22808
a 7 144 11490
a 7 149 17181
a 7 152 17
a 7 159 29350
a 7 160 11597
a 7 162 15437
a 7 165 10321
a 7 173 5188
a 7 178 2101
a 7 179 8623
a 7 183 18498
a 7 184 52
a 7 186 947
a 7 189 5798
a 7 198 4954
a 7 206 10837
a 7 209 1441
a 7 217 17419
a 7 218 10803
a 7 224 3311
a 7 227 7891
a 7 229 2654
a 7 234 35313
a 7 246 58384
a 7 262 23226
a 7 264 669
a 7 275 30677
a 7 281 20573
a 7 288 407
a 7 292 22746
a 7 295 10141
a 7 311 55227
a 7 313 4665
a 7 315 32240
a 7 316 15111
a 7 320 2232
a 7 323 49201
a 7 335 2100
a 7 339 20932
a 7 340 72160
a 7 346 40491
a 7 361 856
a 7 363 3166
a 7 364 43789
a 7 369 32929
a 7 374 45797
a 7 377 25470
a 7 381 43733
a 7 385 51121
a 7 386 18145
a 7 391 63718
a 7 394 33376
a 7 396 23876
a 7 397 7813
a 7 400 2719
a 7 412 6196
a 7 420 30113
a 7 424 22951
a 7 427 7556
a 7 432 1323
a 7 433 3263
a 7 447 25666
a 7 448 29408
a 7 449 476
a 7 452 1725
a 7 453 28476
a 7 459 9289
a 7 460 8017
a 7 461 735
a 7 468 15460
a 7 473 873
a 7 482 20583
a 7 483 17212
a 7 487 16301
a 7 489 1109
a 7 491 5072
a 7 495 6713
a 7 500 1473
a 7 501 20412
a 7 503 1118
a 7 505 10034
a 7 506 239
a 7 509 29099
a 7 511 11924
a 7 514 61012
a 7 519 45799
a 7 523 4080
a 7 526 52173
a 7 529 62
a 7 531 9708
a 7 533 25931
a 7 538 14317
a 7 539 18273
a 7 540 50722
a 7 553 66526
a 7 555 10502
a 7 563 7418
a 7 564 22858
a 7 569 8757
a 7 579 9249
a 7 595 25574
a 7 596 4665
a 7 602 6072
a 7 603 45373
a 7 605 2111
a 7 619 30737
a 7 623 60692
a 7 625 12676
a 7 627 13327
a 7 628 22705
a 7 640 29688
a 7 641 65090
a 7 642 4669
a 7 644 15052
a 7 645 1637
a 7 647 11175
a 7 650 63128
a 7 652 27596
a 7 658 44410
a 7 664 6557
a 7 669 2130
a 7 672 6678
a 7 673 40886
a 7 674 18489
a 7 677 26234
a 7 682 55589
a 7 687 16098
a 7 689 37160
a 7 694 16990
a 7 702 269
a 7 712 40248
a 7 721 21806
a 7 727 3059
a 7 738 52029
a 7 739 35839
