c Example graph converted from input format to desired format
p sp 1000 249561
a 2 864 249
a 2 865 4544
a 2 893 5129
a 2 911 3793
a 2 915 4702
a 2 926 6815
a 2 930 8064
a 2 940 3145
a 2 941 1261
a 2 952 8056
a 2 956 6441
a 2 994 1776
a 3 0 225
a 3 77 4265
a 3 106 477
a 3 113 1918
a 3 115 450
a 3 157 572
a 3 177 1881
a 3 180 5803
a 3 192 133
a 3 194 4280
a 3 350 2186
a 3 375 5036
a 3 397 827
a 3 437 110
a 3 462 6398
a 3 465 2522
a 3 494 2824
a 3 540 591
a 3 571 5381
a 3 606 5647
a 3 611 1240
a 3 633 5946
a 3 664 2219
a 3 672 1766
a 3 689 1476
a 3 730 2811
a 3 747 6322
a 3 802 642
a 3 809 451
a 3 810 8015
a 3 815 133
a 3 834 2414
a 3 911 1365
a 3 926 567
a 3 930 970
a 4 0 26701
a 4 2 9465
a 4 16 1127
a 4 32 9156
a 4 51 8186
a 4 77 2883
a 4 105 19290
a 4 108 7561
a 4 109 15865
a 4 115 24923
a 4 123 2952
a 4 133 8737
a 4 144 11192
a 4 154 15419
a 4 178 13209
a 4 180 4939
a 4 188 1614
a 4 213 8907
a 4 221 13453
a 4 233 522
a 4 234 6967
a 4 260 965
a 4 264 11702
a 4 279 6984
a 4 283 933
a 4 298 1880
a 4 302 84
a 4 304 19711
a 4 312 1669
a 4 316 2049
a 4 325 8602
a 4 333 3337
a 4 345 3259
a 4 354 3649
a 4 359 620
a 4 371 829
a 4 382 20422
a 4 387 15878
a 4 397 23123
a 4 399 4284
a 4 408 399
a 4 409 16558
a 4 421 6951
a 4 428 1820
a 4 429 8521
a 4 437 12225
a 4 438 9693
a 4 439 15502
a 4 440 12268
a 4 454 817
a 4 462 14577
a 4 467 8525
a 4 477 5893
a 4 484 23349
a 4 488 1896
a 4 501 1577
a 4 502 2988
a 4 503 274
a 4 508 6080
a 4 509 23133
a 4 512 4976
a 4 531 9781
a 4 532 4968
a 4 542 16376
a 4 551 12764
a 4 553 2961
a 4 563 5437
a 4 578 549
a 4 593 4752
a 4 603 7457
a 4 611 6556
a 4 619 9999
a 4 630 8106
a 4 633 21508
a 4 641 7428
a 4 644 1336
a 4 645 804
a 4 654 6008
a 4 656 20963
a 4 661 2587
a 4 669 64
a 4 689 25372
a 4 693 1323
a 4 716 1747
a 4 726 8664
a 4 727 7269
a 4 736 6903
a 4 737 5972
a 4 747 1155
a 4 755 4113
a 4 768 15713
a 4 780 22721
a 4 782 1800
a 4 794 8598
a 4 799 106
a 4 801 19570
a 4 802 30433
a 4 810 20731
a 4 815 12885
a 4 822 2393
a 4 824 149
a 4 826 20496
a 4 829 1834
a 4 839 5202
a 4 850 8474
a 4 856 2762
a 4 861 12589
a 4 875 3275
a 4 884 1610
a 4 889 1488
a 4 892 3890
a 4 915 12265
a 4 926 3999
a 4 927 1916
a 4 931 3545
a 4 932 11215
a 4 937 1564
a 4 940 20623
a 4 941 16401
a 4 942 129
a 4 949 1588
a 4 968 1445
a 4 978 3310
a 4 992 15764
a 5 3 14582
a 5 8 35548
a 5 14 2988
a 5 16 46457
a 5 22 1069
a 5 23 34897
a 5 24 6745
a 5 26 32752
a 5 29 359
a 5 30 14049
a 5 32 41978
a 5 36 16496
a 5 41 13915
a 5 44 16353
a 5 48 41761
a 5 55 31853
a 5 66 1203
a 5 77 75136
a 5 80 13224
a 5 81 29094
a 5 83 14852
a 5 87 1741
a 5 89 41518
a 5 95 48945
a 5 101 32049
a 5 106 67623
a 5 108 44104
a 5 109 3277
a 5 111 8443
a 5 112 57527
a 5 114 21157
a 5 115 26280
a 5 119 27421
a 5 120 8655
a 5 133 61571
a 5 138 9841
a 5 144 26977
a 5 154 34633
a 5 157 39190
a 5 167 12364
a 5 170 475
a 5 175 26418
a 5 176 11456
a 5 178 46131
a 5 180 28423
a 5 182 805
a 5 183 30717
a 5 184 3641
a 5 191 10280
a 5 194 22754
a 5 210 18883
a 5 225 8607
a 5 226 26188
a 5 234 10570
a 5 236 7778
a 5 237 28359
a 5 244 28464
a 5 245 8160
a 5 252 1348
a 5 253 34449
a 5 256 30933
a 5 260 35376
a 5 262 4261
a 5 264 22029
a 5 272 1447
a 5 275 44874
a 5 279 42772
a 5 281 11172
a 5 283 64440
a 5 287 33103
a 5 289 2960
a 5 295 713
a 5 298 19013
a 5 299 20601
a 5 305 14731
a 5 306 464
a 5 315 8568
a 5 316 39306
a 5 323 1972
a 5 327 16539
a 5 328 5415
a 5 335 792
a 5 341 9356
a 5 346 15596
a 5 356 241
a 5 358 36025
a 5 364 1279
a 5 367 53754
a 5 368 53711
a 5 369 20330
a 5 372 9086
a 5 373 42511
a 5 374 1162
a 5 375 32822
a 5 384 8496
a 5 387 5294
a 5 391 5867
a 5 397 28193
a 5 402 1545
a 5 403 1280
a 5 404 16528
a 5 405 36121
a 5 415 6253
a 5 423 29944
a 5 427 23797
a 5 428 19689
a 5 429 38914
a 5 431 14571
a 5 432 45985
a 5 435 5755
a 5 444 24287
a 5 447 13556
a 5 448 5699
a 5 450 1191
a 5 451 40763
a 5 452 11473
a 5 454 39864
a 5 456 6302
a 5 458 9469
a 5 459 23206
a 5 460 30660
a 5 461 2273
a 5 465 25534
a 5 471 12126
a 5 475 6057
a 5 482 1842
a 5 483 777
a 5 484 40227
a 5 487 6344
a 5 489 2828
a 5 494 27988
a 5 497 16010
a 5 498 4046
a 5 501 32671
a 5 502 49062
a 5 504 17342
a 5 512 12517
a 5 526 3400
a 5 532 17518
a 5 533 14553
a 5 534 11023
a 5 538 28164
a 5 542 28883
a 5 546 2896
a 5 548 6633
a 5 549 16785
a 5 551 10875
a 5 552 13967
a 5 553 32395
a 5 554 24467
a 5 558 10882
a 5 562 1284
a 5 563 24960
a 5 564 45185
a 5 566 22566
a 5 572 34465
a 5 573 7879
a 5 576 6769
a 5 578 14716
a 5 581 1346
a 5 583 22343
a 5 599 6858
a 5 601 33182
a 5 603 44123
a 5 608 1460
a 5 611 33815
a 5 616 1021
a 5 618 4229
a 5 635 32927
a 5 641 18154
a 5 642 6802
a 5 648 7161
a 5 651 40042
a 5 653 22263
a 5 663 28833
a 5 664 43128
a 5 669 75616
a 5 672 63387
a 5 675 23078
a 5 680 12914
a 5 683 86
a 5 684 23729
a 5 688 31073
a 5 694 7312
a 5 696 26531
a 5 698 24326
a 5 704 4708
a 5 705 13202
a 5 706 28975
a 5 713 1323
a 5 718 1806
a 5 722 6159
a 5 726 57190
a 5 730 20626
a 5 733 5398
a 5 737 20814
a 5 741 13145
a 5 745 10149
a 5 747 41696
a 5 760 28723
a 5 767 15692
a 5 772 4511
a 5 777 35965
a 5 781 11511
a 5 782 49070
a 5 783 2597
a 5 787 23456
a 5 792 9685
a 5 793 8056
a 5 798 30918
a 5 800 13353
a 5 802 62852
a 5 809 58714
a 5 811 14368
a 5 815 50908
a 5 816 16931
a 5 822 69217
a 5 823 416
a 5 824 22211
a 5 828 39294
a 5 830 51
a 5 833 874
a 5 834 41511
a 5 835 38626
a 5 836 8841
a 5 839 29874
a 5 840 15944
a 5 842 10707
a 5 844 30382
a 5 846 5377
a 5 849 22226
a 5 851 2060
a 5 856 28076
a 5 858 33911
a 5 860 29195
a 5 862 20454
a 5 865 34705
a 5 867 25508
a 5 875 23430
a 5 886 47680
a 5 887 3247
a 5 892 6792
a 5 893 1323
a 5 894 7365
a 5 896 8334
a 5 900 29274
a 5 904 7245
a 5 905 13815
a 5 909 64985
a 5 911 54169
a 5 912 2527
a 5 921 5802
a 5 926 54980
a 5 928 8732
a 5 931 16738
a 5 936 521
a 5 937 48201
a 5 938 2513
a 5 942 44797
a 5 944 12736
a 5 946 9922
a 5 948 1392
a 5 949 25951
a 5 956 29583
a 5 963 11685
a 5 969 63145
a 5 970 16884
a 5 975 11748
a 5 978 32501
a 5 984 52431
a 5 988 4310
a 5 992 18582
a 5 994 8738
a 5 995 55107
a 6 0 442
a 6 3 1860
a 6 16 1701
a 6 26 3072
a 6 48 1857
a 6 55 273
a 6 100 9960
a 6 105 741
a 6 106 5453
a 6 109 325
a 6 115 10698
a 6 133 2358
a 6 144 11023
a 6 154 996
a 6 157 10745
a 6 177 10054
a 6 178 2401
a 6 186 6541
a 6 189 303
a 6 312 47
a 6 325 1351
a 6 339 1855
a 6 350 2507
a 6 409 1063
a 6 457 1347
a 6 460 1190
a 6 461 4128
a 6 484 9400
a 6 509 6547
a 6 540 3472
a 6 542 1197
a 6 551 6416
a 6 564 2474
a 6 586 686
a 6 619 1318
a 6 635 6524
a 6 656 1626
a 6 669 5951
a 6 736 274
a 6 747 263
a 6 755 2530
a 6 801 5963
a 6 810 13622
a 6 815 3224
a 6 822 6149
a 6 826 264
a 6 834 9717
a 6 839 6485
a 6 861 5165
a 6 931 1040
a 6 932 2267
a 6 940 2150
a 6 956 3410
a 7 0 12732
a 7 6 2276
a 7 26 4831
a 7 48 7150
a 7 55 3578
a 7 100 10183
a 7 106 3365
a 7 112 3259
a 7 113 995
a 7 125 8193
a 7 154 7910
a 7 186 3384
a 7 188 11483
a 7 194 9512
a 7 211 3329
a 7 224 5541
a 7 304 2599
a 7 325 1038
a 7 333 1367
a 7 339 7478
a 7 350 11365
a 7 375 14913
a 7 382 2336
a 7 387 9049
a 7 391 5783
a 7 397 12558
a 7 427 459
a 7 437 2526
a 7 438 6530
a 7 439 502
a 7 440 15
a 7 448 2652
a 7 457 5781
a 7 461 2422
a 7 465 7782
a 7 488 4044
a 7 494 3800
a 7 507 1946
a 7 508 344
a 7 509 2110
a 7 540 12182
a 7 551 8950
a 7 578 1625
a 7 586 4554
a 7 595 7337
a 7 630 931
a 7 633 9263
a 7 635 10342
a 7 641 241
a 7 656 1599
a 7 664 7080
a 7 669 8600
a 7 683 491
a 7 701 823
a 7 726 1104
a 7 730 12542
a 7 747 18005
a 7 755 2662
a 7 778 1687
a 7 794 136
a 7 802 2677
a 7 810 15228
a 7 815 4966
a 7 826 4844
a 7 829 10420
a 7 839 7124
a 7 849 4741
a 7 850 180
a 7 864 689
a 7 865 1448
a 7 911 8453
a 7 915 1084
a 7 926 16099
a 7 930 3814
a 7 952 436
a 7 969 1466
a 7 984 4617
a 8 0 1527
a 8 2 3000
a 8 16 2219
a 8 20 4995
a 8 31 14884
a 8 100 6149
a 8 109 9986
a 8 113 1607
a 8 115 15078
a 8 125 4864
a 8 154 5557
a 8 167 25
a 8 177 2697
a 8 178 13498
a 8 186 8659
a 8 188 4664
a 8 194 18903
a 8 211 3152
a 8 221 10914
a 8 239 90
a 8 267 118
a 8 279 372
a 8 283 1666
a 8 296 654
a 8 304 5421
a 8 319 37
a 8 324 5993
a 8 325 4274
a 8 331 2045
a 8 333 153
a 8 345 3548
a 8 375 1738
a 8 387 385
a 8 391 16161
a 8 404 5024
a 8 427 212
a 8 437 13557
a 8 439 2568
a 8 448 3863
a 8 462 7140
a 8 465 5969
a 8 467 505
a 8 477 190
a 8 484 15237
a 8 494 7330
a 8 507 3285
a 8 508 581
a 8 509 8674
a 8 540 5204
a 8 542 1028
a 8 551 13595
a 8 564 1762
a 8 571 11231
a 8 586 474
a 8 595 8309
a 8 611 11709
a 8 624 736
a 8 633 546
a 8 635 15465
a 8 654 1868
a 8 669 9630
a 8 683 3666
a 8 693 85
a 8 701 1639
a 8 736 4078
a 8 747 20878
a 8 760 265
a 8 778 302
a 8 780 11827
a 8 789 203
a 8 794 256
a 8 801 5409
a 8 802 17419
a 8 815 8391
a 8 826 11256
a 8 829 8846
a 8 834 15076
a 8 849 34
a 8 865 5191
a 8 892 2722
a 8 893 1054
a 8 909 11558
a 8 915 5883
a 8 926 9397
a 8 932 8576
a 8 940 3741
a 8 949 975
a 8 969 1965
a 8 992 2324
a 8 994 677
a 9 2 9263
a 9 3 40785
a 9 4 38289
a 9 7 55274
a 9 8 41840
a 9 14 38383
a 9 15 9054
a 9 16 44330
a 9 18 51674
a 9 22 18697
a 9 24 1862
a 9 33 14310
a 9 34 39579
a 9 36 38524
a 9 37 1699
a 9 38 431
a 9 40 40544
a 9 42 29172
a 9 47 2719
a 9 49 3852
a 9 50 3909
a 9 51 58869
a 9 52 44576
a 9 53 4564
a 9 55 4371
a 9 56 10521
a 9 59 9388
a 9 62 18275
a 9 63 3135
a 9 64 23978
a 9 65 2611
a 9 67 13947
a 9 69 7608
a 9 71 57210
a 9 76 42007
a 9 77 73873
a 9 79 21902
a 9 82 32519
a 9 84 34502
a 9 86 59870
a 9 90 39984
a 9 94 38121
a 9 95 29507
a 9 96 9539
a 9 97 13031
a 9 105 77393
a 9 107 3810
a 9 108 25608
a 9 114 28974
a 9 116 21776
a 9 118 23034
a 9 119 21470
a 9 120 27072
a 9 121 20105
a 9 123 58389
a 9 124 18461
a 9 126 3464
a 9 127 50110
a 9 131 20513
a 9 132 147
a 9 136 55239
a 9 137 38757
a 9 138 40437
a 9 139 1256
a 9 140 14830
a 9 142 32969
a 9 145 69909
a 9 148 2873
a 9 151 2758
a 9 155 3543
a 9 158 14547
a 9 165 58522
a 9 167 3351
a 9 168 11578
a 9 169 4689
a 9 172 9499
a 9 175 25594
a 9 179 3067
a 9 185 72640
a 9 189 7519
a 9 194 47141
a 9 195 22764
a 9 199 401
a 9 204 667
a 9 205 17568
a 9 206 16618
a 9 208 28737
a 9 211 79338
a 9 214 19515
a 9 215 41721
a 9 218 21973
a 9 220 9829
a 9 221 17383
a 9 226 50087
a 9 227 46470
a 9 229 69992
a 9 230 71825
a 9 235 5128
a 9 239 87905
a 9 244 3909
a 9 247 19961
a 9 249 6703
a 9 251 31352
a 9 252 13178
a 9 256 65100
a 9 259 390
a 9 263 2363
a 9 264 9788
a 9 265 1003
a 9 267 57313
a 9 268 15074
a 9 275 32854
a 9 279 87912
a 9 283 78502
a 9 284 4967
a 9 286 9309
a 9 288 25682
a 9 290 39919
a 9 293 9091
a 9 296 5582
a 9 297 4445
a 9 300 16671
a 9 302 47165
a 9 304 75476
a 9 305 8290
a 9 306 26029
a 9 310 478
a 9 312 31156
a 9 313 3138
a 9 315 5158
a 9 319 55534
a 9 320 20192
a 9 321 54476
a 9 324 16032
a 9 325 3290
a 9 327 4640
a 9 328 23757
a 9 331 20533
a 9 333 66036
a 9 335 31324
a 9 337 38081
a 9 342 34370
a 9 345 34246
a 9 347 2906
a 9 348 21552
a 9 350 91992
a 9 355 22970
a 9 358 57937
a 9 363 6968
a 9 364 10627
a 9 365 677
a 9 367 76323
a 9 368 85768
a 9 370 9249
a 9 372 2395
a 9 374 16365
a 9 377 20073
a 9 387 7639
a 9 393 9133
a 9 395 1098
a 9 397 3149
a 9 398 9990
a 9 399 22028
a 9 402 15050
a 9 404 16410
a 9 405 58760
a 9 407 176
a 9 408 36848
a 9 409 39638
a 9 411 40269
a 9 419 9018
a 9 420 65849
a 9 421 42319
a 9 422 17093
a 9 424 46025
a 9 426 1006
a 9 430 69174
a 9 432 68736
a 9 433 68320
a 9 434 828
a 9 437 50914
a 9 439 27875
a 9 440 24567
a 9 441 9476
a 9 444 9302
a 9 450 54586
a 9 451 30037
a 9 452 7574
a 9 453 3122
a 9 454 6058
a 9 456 31811
a 9 463 65873
a 9 466 17949
a 9 467 1083
a 9 471 22959
a 9 472 7751
a 9 474 66413
a 9 479 36763
a 9 483 21103
a 9 487 43771
a 9 489 10691
a 9 491 72938
a 9 492 3994
a 9 494 81238
a 9 495 6367
a 9 496 6222
a 9 497 64797
a 9 503 61923
a 9 508 27566
a 9 510 3435
a 9 511 14194
a 9 512 82504
a 9 515 49804
a 9 518 31485
a 9 519 17747
a 9 523 7013
a 9 524 2389
a 9 525 1875
a 9 527 57682
a 9 531 35705
a 9 532 27610
a 9 535 2623
a 9 538 8586
a 9 540 63416
a 9 541 1461
a 9 542 1983
a 9 548 3207
a 9 549 33002
a 9 552 60494
a 9 558 40483
a 9 560 60025
a 9 563 78917
a 9 566 14216
a 9 570 62725
a 9 572 78688
a 9 578 67516
a 9 581 504
a 9 583 3859
a 9 587 30337
a 9 589 27514
a 9 590 8491
a 9 594 37856
a 9 599 1734
a 9 601 56827
a 9 602 5284
a 9 605 61482
a 9 607 9630
a 9 614 16281
a 9 615 18531
a 9 621 1598
a 9 623 14291
a 9 624 21815
a 9 630 94166
a 9 633 11238
a 9 635 8903
a 9 638 7167
a 9 639 39631
a 9 642 31156
a 9 643 9088
a 9 644 3291
a 9 645 45447
a 9 648 37500
a 9 650 6286
a 9 651 80418
a 9 653 31571
a 9 661 2641
a 9 663 22906
a 9 667 5195
a 9 669 8374
a 9 674 25641
a 9 675 79062
a 9 676 27914
a 9 677 7381
a 9 679 16447
a 9 680 11200
a 9 683 81754
a 9 684 51411
a 9 693 17883
a 9 695 329
a 9 696 3592
a 9 697 23689
a 9 703 8814
a 9 704 27833
a 9 705 45460
a 9 710 11724
a 9 715 10700
a 9 716 10969
a 9 718 13268
a 9 722 64905
a 9 724 16771
a 9 727 56392
a 9 728 30858
a 9 729 3101
a 9 731 1801
a 9 732 10036
a 9 733 33071
a 9 735 32538
a 9 737 25558
a 9 738 2224
a 9 739 1155
a 9 740 20122
a 9 741 46830
a 9 745 1222
a 9 748 12649
a 9 751 8825
a 9 756 15086
a 9 758 12207
a 9 760 24793
a 9 762 76623
a 9 763 7200
a 9 764 12309
a 9 770 4281
a 9 771 1342
a 9 772 45709
a 9 776 9229
a 9 777 64413
a 9 778 4932
a 9 780 47509
a 9 781 26155
a 9 782 32831
a 9 785 52797
a 9 786 69904
a 9 787 58893
a 9 788 73283
a 9 791 4061
a 9 793 19439
a 9 794 30226
a 9 795 13430
a 9 797 98
a 9 798 57400
a 9 799 83492
a 9 800 33438
a 9 802 104443
a 9 803 1998
a 9 804 24441
a 9 807 3042
a 9 810 68823
a 9 811 20032
a 9 813 20342
a 9 816 65520
a 9 823 38959
a 9 824 27919
a 9 831 22213
a 9 832 38114
a 9 841 28284
a 9 843 4213
